,generation,coverage_max,coverage_min,coverage_mean,coverage_std,altitude_max,altitude_min,altitude_mean,altitude_std,costs_max,costs_min,costs_mean,costs_std
84,84,1.0,0.009986130374479889,0.6634352640732669,0.3046595730549864,994,500,670.004761904762,130.52446644538387,180.0,1.0,56.166666666666664,40.08896605503865
85,85,1.0,0.009986130374479889,0.660592515660845,0.30672561790971614,994,500,670.2843601895735,130.27664590599989,180.0,1.0,55.92417061611374,40.14822457853953
86,86,1.0,0.009986130374479889,0.6573067122536528,0.30800218191451034,994,500,670.3581395348838,129.79893551209844,180.0,1.0,55.455813953488374,40.0000777004244
87,87,1.0,0.009986130374479889,0.6568697453810722,0.30735216439122676,994,500,670.7037037037037,129.59627896318045,180.0,1.0,55.36574074074074,39.92889648277888
88,88,1.0,0.009986130374479889,0.6571807802356772,0.306674104744242,994,500,670.8479262672811,129.31339303554333,180.0,1.0,55.31797235023041,39.84257563093331
89,89,1.0,0.009986130374479889,0.6571807802356772,0.306674104744242,994,500,670.8479262672811,129.31339303554333,180.0,1.0,55.31797235023041,39.84257563093331
90,90,1.0,0.009986130374479889,0.6550853172835893,0.30754664167397516,994,500,671.3073394495412,129.20156096588963,180.0,1.0,55.10550458715596,39.87425935891021
91,91,1.0,0.009986130374479889,0.6546340804353838,0.30691310262978827,994,500,671.7671232876712,129.08433917631388,180.0,1.0,54.97260273972603,39.831286145926896
92,92,1.0,0.009986130374479889,0.6525692127633875,0.30846538655678885,995,500,673.8468468468468,130.90687499951764,180.0,1.0,54.5945945945946,39.79469447308201
93,93,1.0,0.009986130374479889,0.6520432930453736,0.30814043274686226,995,500,674.8660714285714,130.78534740104115,180.0,1.0,54.419642857142854,39.70872387072372
94,94,1.0,0.009986130374479889,0.6535782606462218,0.30831277667467805,995,500,674.5644444444445,130.57149990446456,180.0,1.0,54.73777777777778,39.906337265755866
95,95,1.0,0.009986130374479889,0.6535782606462218,0.30831277667467805,995,500,674.5644444444445,130.57149990446456,180.0,1.0,54.73777777777778,39.906337265755866
96,96,1.0,0.009986130374479889,0.6545685891849652,0.30798692078423884,995,500,675.6681415929204,131.3333352050672,180.0,1.0,54.68141592920354,39.82657191970109
97,97,1.0,0.009986130374479889,0.6521059719793363,0.30850468799001685,995,500,676.9652173913043,130.83797309688424,180.0,1.0,54.3,39.73725386810427
98,98,1.0,0.009986130374479889,0.6542465764343902,0.30813022030644677,995,500,676.7715517241379,131.01764350703243,192.0,1.0,54.84051724137931,40.593385421655086
99,99,1.0,0.009986130374479889,0.6544788572539729,0.30746987168926215,995,500,677.0815450643777,130.77131016824646,192.0,1.0,54.742489270386265,40.53343390913823
100,100,1.0,0.009986130374479889,0.653389992229075,0.3068469422076745,995,500,677.0553191489362,130.21895238095172,192.0,1.0,54.54042553191489,40.43177042434832
