time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T06:04:00.000Z,100.0,20.679413773441308,195.07170247560734,99.02309417013143,169.64026422089907,-64.31028626991888,29.838921025027236,35.0,0.12181749654998565,12.387125577497068
