time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T01:58:00.000Z,100.0,19.58420089045565,188.91113000881307,98.92191659575927,170.60289452545314,-65.40549915290454,29.747139966031334,35.0,0.12239234549850345,12.427352247984224
