time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T11:26:00.000Z,100.0,21.843754669817066,203.30070799853246,99.09744493515925,168.25259646790903,-63.14594537354313,29.751023122838138,35.0,0.12373513549049303,12.520636892981734
