time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T11:20:00.000Z,100.0,21.861502830682973,203.26402878786385,99.0997587635038,168.24706224687233,-63.128197212677215,29.75724379351144,35.0,0.12364743572430459,12.51473132359201
