time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T02:48:00.000Z,100.0,20.553627510606997,194.36415474716438,99.00950157204993,169.67672263652378,-64.43607253275319,29.789212084523225,35.0,0.12237535069117561,12.426186630061466
