,gen,nevals,new_hof,coverage_avg,coverage_std,coverage_min,coverage_max,altitude_avg,altitude_std,altitude_min,altitude_max,costs_avg,costs_std,costs_min,costs_max
64,64,50,7,0.8940416088765604,0.10447889946015762,0.7017105871474804,1.0,708.84,159.14387955557703,501.0,988.0,77.92,36.7923035429966,27.0,168.0
65,65,50,8,0.8890984743411928,0.10659751734667161,0.7017105871474804,1.0,692.5,154.82406143749105,501.0,988.0,80.12,37.940289930362944,27.0,168.0
66,66,50,13,0.8869921405455387,0.11094845504127693,0.7017105871474804,1.0,690.48,153.5871400866622,501.0,988.0,81.22,37.795920414774926,27.0,168.0
67,67,50,11,0.8878650023116044,0.10909210073354111,0.7017105871474804,1.0,680.52,157.137804490199,501.0,988.0,81.14,37.28324556687628,27.0,168.0
68,68,50,11,0.889991678224688,0.10286988923902891,0.7119741100323624,1.0,680.74,152.8211778517624,501.0,988.0,81.48,38.05587471074604,27.0,168.0
69,69,50,15,0.8936181229773461,0.1017311293339751,0.7119741100323624,1.0,683.46,151.68193168601198,501.0,988.0,82.72,39.302437583437495,27.0,168.0
70,70,50,9,0.8829403606102635,0.10066228315840636,0.7119741100323624,1.0,693.96,151.57756562235718,501.0,988.0,77.88,38.341434506288365,27.0,168.0
71,71,50,11,0.8704262598243183,0.10654084665540921,0.7119741100323624,1.0,702.76,154.88519102871004,501.0,988.0,74.24,38.1924390423026,27.0,168.0
72,72,50,15,0.8747535829865928,0.10672036382066763,0.7087378640776699,1.0,686.26,154.1488644135921,501.0,988.0,78.02,37.83146309621134,27.0,168.0
73,73,50,11,0.8868885806749884,0.10398533769516419,0.7087378640776699,1.0,700.92,158.5492781440521,501.0,988.0,77.5,38.18808714769568,27.0,168.0
74,74,50,12,0.8925159500693483,0.10362609526403928,0.7119741100323624,1.0,695.26,159.08687060848234,501.0,988.0,79.7,38.49532439141148,27.0,168.0
75,75,50,9,0.8840240406842349,0.10892039686315615,0.7119741100323624,1.0,694.56,162.4253871782364,501.0,988.0,78.24,38.203957910143295,27.0,168.0
76,76,50,11,0.8913231622746186,0.10880322290921411,0.7119741100323624,1.0,685.36,152.63901991299602,501.0,988.0,79.96,37.409068419301754,27.0,168.0
77,77,50,9,0.8900619509939898,0.10844571017541978,0.7119741100323624,1.0,686.04,154.640998444785,501.0,988.0,80.54,38.12883947879872,27.0,168.0
78,78,50,11,0.8856477115117891,0.10740377552502156,0.7119741100323624,1.0,690.2,153.98909052267305,501.0,988.0,78.74,38.682714485930276,27.0,168.0
79,79,50,7,0.886130374479889,0.10707179106829648,0.7119741100323624,1.0,692.58,157.53527731908176,501.0,988.0,78.48,38.70774599482641,27.0,168.0
80,80,50,11,0.8899435968562183,0.10897791915392722,0.7119741100323624,1.0,694.64,161.75373380543647,501.0,988.0,79.46,38.758333297498744,27.0,168.0
81,81,50,9,0.8854368932038834,0.1077210613930044,0.7079981507165973,1.0,706.68,162.9334146208199,501.0,988.0,76.52,39.59456528363457,27.0,168.0
82,82,50,6,0.8832417938049005,0.1081119733603032,0.7074433656957929,1.0,711.58,156.37008537440914,501.0,988.0,75.02,39.34030503186268,27.0,168.0
83,83,50,13,0.8795968562182155,0.10863029668091355,0.7074433656957929,1.0,706.64,154.38895815439653,501.0,988.0,76.16,43.12185524765835,27.0,216.0
84,84,50,6,0.8799870550161812,0.10900326054106231,0.7074433656957929,1.0,707.58,160.73693912725847,501.0,988.0,78.58,49.64235691423203,27.0,264.0
85,85,50,10,0.8861618122977346,0.10780508801386521,0.7074433656957929,1.0,693.7,162.91362742263152,501.0,988.0,82.74,50.65799443325801,27.0,264.0
86,86,50,15,0.8885529357374018,0.10438454625675968,0.7074433656957929,1.0,699.98,157.87621606815893,501.0,988.0,81.06,48.67089890273242,27.0,264.0
87,87,50,14,0.893155802126676,0.10581636189139673,0.7074433656957929,1.0,688.32,154.41339838239426,501.0,988.0,87.18,55.301244108971005,27.0,264.0
88,88,50,4,0.8931188164586221,0.10553236076002033,0.7074433656957929,1.0,687.86,154.38834282419123,501.0,988.0,87.54,55.275025101758196,27.0,264.0
89,89,50,8,0.8894942209893668,0.10767990374108823,0.7074433656957929,1.0,692.06,153.2627038780146,501.0,988.0,87.34,56.18740428245462,27.0,264.0
90,90,50,7,0.8970041608876561,0.10667164283180282,0.7074433656957929,1.0,696.22,152.3189141242807,501.0,988.0,86.38,54.90460454278858,27.0,264.0
91,91,50,6,0.8956948682385576,0.10614343596814384,0.7074433656957929,1.0,690.94,153.44541830892183,501.0,988.0,87.18,55.14913961250892,27.0,264.0
92,92,50,14,0.896539990753583,0.1034782599640299,0.7074433656957929,1.0,691.84,153.3977001131373,501.0,988.0,87.0,54.92904514007139,27.0,264.0
93,93,50,7,0.8978788719371245,0.10400570296814594,0.7074433656957929,1.0,692.84,153.03690535292458,501.0,988.0,83.22,46.58424197086392,27.0,240.0
94,94,50,5,0.8931003236245956,0.1050778022579194,0.7074433656957929,1.0,691.18,154.00931010818795,501.0,988.0,82.16,46.40575826338796,27.0,240.0
95,95,50,8,0.8935533980582525,0.10628048158322931,0.7074433656957929,1.0,697.32,151.44813501657916,501.0,988.0,81.1,44.45953216128123,27.0,216.0
96,96,50,6,0.8922940360610263,0.10553621294867045,0.7074433656957929,1.0,705.04,154.64500767887725,501.0,988.0,79.6,44.86646854834911,27.0,216.0
97,97,50,12,0.8897124364308832,0.10818470793135786,0.7074433656957929,1.0,704.82,152.84995125939687,501.0,988.0,79.24,44.96467947178096,27.0,216.0
98,98,50,7,0.8840166435506243,0.10865714774623766,0.7074433656957929,1.0,687.52,148.95344776137276,501.0,988.0,81.04,45.758916071078424,27.0,216.0
99,99,50,9,0.8832436430883034,0.11149926524160939,0.7010633379565419,1.0,685.74,146.01832898646663,501.0,988.0,83.02,47.81191901607799,27.0,216.0
100,100,50,10,0.8867942672214517,0.11070628854311913,0.7010633379565419,1.0,691.36,144.57174827745564,501.0,988.0,82.44,47.86571215389989,27.0,216.0
