,gen,nevals,new_hof,coverage_avg,coverage_std,coverage_min,coverage_max,altitude_avg,altitude_std,altitude_min,altitude_max,costs_avg,costs_std,costs_min,costs_max
78,78,50,9,0.9809468331021729,0.017413155460901324,0.9500693481276006,1.0,683.54,146.54476585671696,500.0,971.0,97.76,39.66689299655318,48.0,204.0
79,79,50,10,0.9816255201109572,0.017182231783603695,0.9500693481276006,1.0,687.56,151.74717921595774,500.0,971.0,98.04,39.82107984472545,48.0,204.0
80,80,50,12,0.9812871012482662,0.016957090756016452,0.9500693481276006,1.0,679.6,151.04555604187763,500.0,974.0,99.76,39.83845378525628,48.0,204.0
81,81,50,5,0.9813444290337494,0.0168557547216382,0.9500693481276006,1.0,684.1,148.25994064480128,500.0,974.0,97.8,38.72983346207417,48.0,204.0
82,82,50,5,0.9817494220989366,0.017113295886022107,0.9500693481276006,1.0,676.46,140.7699129785907,500.0,974.0,99.26,39.2197960219071,48.0,204.0
83,83,50,7,0.982515025427647,0.01725813702393675,0.9500693481276006,1.0,679.06,144.01755587427527,500.0,974.0,99.76,38.88576089007389,48.0,204.0
84,84,50,4,0.9821525658807212,0.017200696699619114,0.9500693481276006,1.0,681.82,142.2175361901619,500.0,974.0,98.94,39.094454849760986,48.0,204.0
85,85,50,7,0.9813370319001387,0.017066134300071905,0.9500693481276006,1.0,676.14,144.4027714415482,500.0,974.0,99.62,39.075767426884916,48.0,204.0
86,86,50,6,0.9814017568192326,0.0178729965129693,0.9500693481276006,1.0,688.32,148.9949583039641,500.0,974.0,98.4,40.625115384451526,48.0,204.0
87,87,50,2,0.9815367545076283,0.017693114415032237,0.9500693481276006,1.0,692.62,156.62335585729224,500.0,974.0,98.86,41.24221623530918,48.0,204.0
88,88,50,6,0.9815774387424873,0.017640705497572986,0.9500693481276006,1.0,692.42,156.70572293314626,500.0,974.0,98.8,41.29648895487364,48.0,204.0
89,89,50,4,0.980969024503005,0.017755833607628533,0.9500693481276006,1.0,684.76,154.80653216192138,500.0,974.0,99.66,41.061227453645365,48.0,204.0
90,90,50,7,0.9806990291262135,0.01776808979409006,0.9500693481276006,1.0,692.58,157.75032044341464,500.0,974.0,98.16,41.43976833912082,48.0,204.0
91,91,50,8,0.9809338881183541,0.0178843585013903,0.9500693481276006,1.0,714.72,163.8546966064751,500.0,974.0,94.42,41.90756017713272,45.0,204.0
92,92,50,7,0.980882108183079,0.018012196535813943,0.9500693481276006,1.0,716.74,163.33325564624002,500.0,974.0,93.88,42.13295147506284,45.0,204.0
93,93,50,2,0.9816865464632454,0.0178107441497818,0.9500693481276006,1.0,724.98,167.76858943199113,500.0,995.0,93.18,42.44793987933925,45.0,204.0
94,94,50,5,0.9805104022191401,0.017718183858198785,0.9500693481276006,1.0,720.38,167.31549719018858,500.0,995.0,93.2,42.595774438317235,45.0,204.0
95,95,50,3,0.9800277392510401,0.01814707748714801,0.9500693481276006,1.0,729.74,167.29492640244652,500.0,995.0,91.66,43.92339240086084,45.0,204.0
96,96,50,6,0.9789385113268608,0.018519465705860556,0.9500693481276006,1.0,719.74,167.26730822249758,500.0,995.0,93.38,45.141949448378945,45.0,204.0
97,97,50,10,0.9804308830328248,0.017589132810358492,0.9500693481276006,1.0,721.52,163.94770385705314,500.0,995.0,92.86,42.98465307525466,45.0,204.0
98,98,50,8,0.9799463707813223,0.017924552166771662,0.9500693481276006,1.0,719.12,168.4729818101407,500.0,995.0,93.64,43.02732155270648,45.0,204.0
99,99,50,3,0.9804123901987978,0.017799978229909332,0.9500693481276006,1.0,721.14,171.66129557940542,500.0,995.0,94.12,43.62689078997036,45.0,204.0
100,100,50,6,0.9800721220527044,0.017586736107087407,0.9500693481276006,1.0,721.18,171.69201379213888,500.0,995.0,93.88,43.78065326145785,45.0,204.0
