time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T04:45:00.000Z,100.0,20.60523526428853,194.654448361623,99.01536369760726,169.6619891424259,-64.38446477907165,29.809828255220207,35.0,0.12214547470146309,12.410158417164492
