time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T11:34:00.000Z,100.0,19.631986739874385,189.17992541179342,98.92796182285734,170.58979892285242,-65.35771330348581,29.7679617230342,35.0,0.12219672516852306,12.413679378499058
