time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T06:29:00.000Z,100.0,21.825398949953435,203.17807770161824,99.09580472329942,168.25866668688764,-63.164301093406756,29.745020244302626,35.0,0.12382398781824354,12.526830663003498
