,generation,coverage_max,coverage_min,coverage_mean,coverage_std,altitude_max,altitude_min,altitude_mean,altitude_std,costs_max,costs_min,costs_mean,costs_std
57,57,1.0,0.006749884419787333,0.6942380174217144,0.2668768297573141,988,500,700.130693069307,140.45892309108586,168.0,1.0,50.94455445544555,33.23086773597132
58,58,1.0,0.006749884419787333,0.6942037318103085,0.2664122969408209,988,500,700.0805500982318,140.3844671501077,168.0,1.0,50.8958742632613,33.14586829918622
59,59,1.0,0.006749884419787333,0.6946664985499936,0.26574456693189624,988,500,697.4990328820116,140.4702598218275,168.0,1.0,51.18375241779497,33.0975052199338
60,60,1.0,0.006749884419787333,0.6933456618893512,0.2666293788734025,988,500,696.6190476190476,140.44244297635805,168.0,1.0,51.179047619047616,33.23520073346225
61,61,1.0,0.006749884419787333,0.6945310571852655,0.26569179774348817,988,500,697.5676691729324,140.5773578106386,168.0,1.0,51.11654135338346,33.026519459952006
62,62,1.0,0.006749884419787333,0.6973159610688033,0.26549423174796605,988,500,697.0167286245353,140.1284383537499,168.0,1.0,51.48327137546468,33.08209835751467
63,63,1.0,0.006749884419787333,0.6989726958744663,0.2656386539951564,988,500,696.9411764705883,140.12103501041054,168.0,1.0,51.77757352941177,33.23536486501953
64,64,1.0,0.006749884419787333,0.6973422890037788,0.26680222237903223,988,500,697.1170018281535,140.26029251168472,168.0,1.0,51.6654478976234,33.26598811305398
65,65,1.0,0.006749884419787333,0.6987144118017905,0.2666647494884175,988,500,697.5290909090909,140.6557569290277,168.0,1.0,51.68181818181818,33.07449554173565
66,66,1.0,0.006749884419787333,0.6972313418423778,0.2661970438193799,988,500,696.2676311030741,141.08472368873768,168.0,1.0,51.57323688969259,33.00865290338758
67,67,1.0,0.006749884419787333,0.6972922502334267,0.2656093911457602,988,500,696.9590017825312,141.80838465690863,168.0,1.0,51.53832442067736,33.10808668008456
68,68,1.0,0.006749884419787333,0.6980486139359514,0.2663618249925975,988,500,698.0106007067138,142.42930204882836,168.0,1.0,51.58657243816254,33.18655389166643
69,69,1.0,0.006749884419787333,0.6967875559041116,0.26637174088838406,988,500,697.78184991274,142.20613012884564,168.0,1.0,51.45898778359511,33.33497832746422
70,70,1.0,0.006749884419787333,0.6979775259366787,0.2656691815055596,988,500,697.1813471502591,141.81397702812995,168.0,1.0,51.57858376511226,33.26165467981486
71,71,1.0,0.006749884419787333,0.6972191993551217,0.26502315561203194,988,500,697.3025641025641,141.2978822112586,168.0,1.0,51.406837606837605,33.15564097570039
72,72,1.0,0.006749884419787333,0.6964199610905807,0.2643093161565443,988,500,697.8590604026846,140.88480401308283,168.0,1.0,51.151006711409394,33.00283688839956
73,73,1.0,0.006749884419787333,0.6983769538056084,0.26382644603385996,988,500,697.279534109817,140.59859552564015,168.0,1.0,51.28951747088186,32.95824691838813
74,74,1.0,0.006749884419787333,0.6986360388655181,0.2634751909863087,988,500,697.7190082644628,140.4326229021369,168.0,1.0,51.208264462809915,32.86536247770394
75,75,1.0,0.006749884419787333,0.6972055442003067,0.26316253526005673,988,500,696.2993421052631,140.6941342291345,168.0,1.0,51.2203947368421,33.131172257139156
76,76,1.0,0.006749884419787333,0.6979110953982456,0.2632280316735174,988,500,696.9558823529412,140.68339056567143,168.0,1.0,51.279411764705884,33.25591934040477
77,77,1.0,0.006749884419787333,0.6976487682451621,0.26298907828379425,988,500,696.6428571428571,140.98077726645127,168.0,1.0,51.271103896103895,33.237938105591624
78,78,1.0,0.006749884419787333,0.6951682631997814,0.26417481995310704,988,500,695.9919484702093,141.02210396259184,168.0,1.0,51.06602254428341,33.21684116858266
79,79,1.0,0.006749884419787333,0.6963276930189551,0.26432177921243744,988,500,695.88,140.67808542181945,168.0,1.0,51.1968,33.20417590358023
80,80,1.0,0.006749884419787333,0.6965607731765846,0.2639732365361323,988,500,695.4571428571429,140.5435753441618,168.0,1.0,51.2,33.03091003118259
81,81,1.0,0.006749884419787333,0.6948365946186434,0.2639864034642206,988,500,695.1067503924647,140.93510003868437,168.0,1.0,51.025117739403456,32.95321626862557
82,82,1.0,0.006749884419787333,0.6948850632976923,0.263715013921622,988,500,694.8024883359253,140.64451064247345,168.0,1.0,51.02954898911353,32.90708240694861
83,83,1.0,0.006749884419787333,0.6936284232870515,0.26491821332487914,988,500,694.1182795698925,140.7471376534918,216.0,1.0,51.096774193548384,33.46655973277495
84,84,1.0,0.006749884419787333,0.6941208905402368,0.2646872147763594,988,500,693.9204892966361,141.00316519990307,264.0,1.0,51.379204892966364,34.42215972187301
85,85,1.0,0.006749884419787333,0.6938857892111572,0.26427017606452186,988,500,692.9468892261001,141.1602548159377,264.0,1.0,51.42185128983308,34.370826087384344
86,86,1.0,0.006749884419787333,0.6935373902851808,0.2652702918521383,988,500,692.237668161435,141.1020525636255,264.0,1.0,51.517189835575486,34.55497772397382
87,87,1.0,0.006749884419787333,0.6944273290265214,0.2652385330420806,988,500,691.8156342182891,141.48434445431784,264.0,1.0,51.932153392330385,35.51584162020107
88,88,1.0,0.006749884419787333,0.6935345581446427,0.26568986120420246,988,500,691.8533724340176,141.67345412042877,264.0,1.0,51.8900293255132,35.530772007803364
89,89,1.0,0.006749884419787333,0.695076924115263,0.2659750756644908,988,500,692.658394160584,141.83105047039055,264.0,1.0,52.05547445255475,35.698581637811145
90,90,1.0,0.006749884419787333,0.6951160585909719,0.26660256328378606,988,500,692.4442836468886,141.91794222708992,264.0,1.0,52.23878437047757,35.94169192219881
91,91,1.0,0.006749884419787333,0.6951881833199186,0.26665678445914154,988,500,692.4167872648336,141.87374447005072,264.0,1.0,52.23589001447178,35.93852540924273
92,92,1.0,0.006749884419787333,0.6953055940822931,0.26607197370071234,988,500,692.2514285714286,141.32339838369776,264.0,1.0,52.22571428571428,35.842732649064295
93,93,1.0,0.006749884419787333,0.6956517437937877,0.26602088261859824,988,500,692.4992867332383,141.0454701234593,240.0,1.0,51.958630527817405,34.738570582593994
94,94,1.0,0.006749884419787333,0.6954223668726096,0.26611975929126,988,500,692.4786931818181,140.9462115073027,240.0,1.0,51.92471590909091,34.72335311713531
95,95,1.0,0.006749884419787333,0.6956902149497692,0.26562437860554755,988,500,692.7949080622348,140.94527729642377,216.0,1.0,51.806223479490804,34.38674502141949
96,96,1.0,0.006749884419787333,0.6947542862352106,0.2659377261173534,988,500,693.1281690140845,141.10055700975187,216.0,1.0,51.692957746478875,34.35866298105739
97,97,1.0,0.006749884419787333,0.691705573245297,0.26698853762496655,988,500,692.1070422535212,141.46441370627156,216.0,1.0,51.41549295774648,34.320862771889395
98,98,1.0,0.006749884419787333,0.6920332767120156,0.2668631623586735,988,500,692.1474719101124,141.60296664398007,216.0,1.0,51.47191011235955,34.414970702326364
99,99,1.0,0.006749884419787333,0.6905806982987369,0.26665220066302314,988,500,691.8207282913165,141.70087339903546,216.0,1.0,51.3109243697479,34.3581698524526
100,100,1.0,0.006749884419787333,0.6900697736949108,0.2664665439060658,988,500,691.0613668061367,141.5315631924324,216.0,1.0,51.2510460251046,34.28749653440799
