time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T11:58:00.000Z,100.0,21.863264093518648,203.55422236406517,99.09957934552651,168.24651763520708,-63.126435949841536,29.757629476633053,35.0,0.12363774902793165,12.513910042239576
