time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T05:49:00.000Z,100.0,20.64376535924467,194.87118014575125,99.01923592559034,169.65029332106502,-64.34593468411552,29.82465808796377,35.0,0.12197748335103607,12.39832196766321
