time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T05:00:00.000Z,100.0,19.641242883442903,189.23199121936636,98.92940542720937,170.58726853989938,-65.34845715991729,29.772092841510954,35.0,0.12215935874634651,12.411122102782485
