time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T06:20:00.000Z,100.0,19.586815319170366,188.92583617033333,98.92228979305013,170.60223456956993,-65.40288472418982,29.748330855935315,35.0,0.12238139441362407,12.426599616141582
