time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T08:51:00.000Z,100.0,20.69887008755189,195.18114424247935,99.02544400275497,169.634660049121,-64.2908299558083,29.84669729404664,35.0,0.12173126770826,12.381135933025693
