,case,coverage,altitude,num_sats,inclinatiom,num_planes,num_sats_per_plane,phasing
0,60,1.0,501,180,20,12,15,2
1,60,1.0,567,160,19,8,20,1
2,60,1.0,607,132,19,6,22,1
3,95,1.0,607,132,19,6,22,1
4,60,1.0,695,100,19,5,20,3
5,60,1.0,710,96,19,4,24,3
6,60,1.0,722,88,19,4,22,1
7,60,1.0,755,84,19,4,21,2
8,60,1.0,772,80,19,4,20,3
9,60,1.0,892,68,19,4,17,2
10,60,1.0,984,63,19,7,9,2
11,60,1.0,988,54,21,6,9,1
12,60,0.9999075358298659,573,154,20,7,22,3
13,60,0.9998150716597318,849,72,20,4,18,1
14,60,0.9996301433194638,501,176,21,8,22,1
15,60,0.9993527508090615,501,168,20,7,24,3
16,60,0.9993527508090615,513,160,21,8,20,3
17,60,0.9992602866389274,511,160,21,8,20,3
18,60,0.9991678224687933,695,96,19,4,24,3
19,60,0.9990753582986592,630,120,19,5,24,3
20,60,0.9987979657882571,980,54,19,6,9,1
21,60,0.998705501618123,621,110,19,5,22,1
22,60,0.997595931576514,692,96,20,4,24,3
23,60,0.9975034674063801,573,144,19,6,24,2
24,60,0.9975034674063801,915,54,20,6,9,1
25,60,0.9971336107258437,772,72,19,4,18,1
26,60,0.9970411465557096,501,160,20,8,20,3
27,60,0.9969486823855755,573,135,22,9,15,2
28,60,0.9965788257050393,988,48,21,6,8,2
29,60,0.9963938973647711,603,110,19,5,22,1
30,60,0.996208969024503,513,147,20,7,21,6
31,95,0.996208969024503,513,147,20,7,21,6
32,60,0.9959315765141008,623,105,20,5,21,2
33,60,0.9951918631530282,722,84,19,4,21,3
34,60,0.994914470642626,665,96,19,4,24,3
35,60,0.9948220064724919,594,110,19,5,22,1
36,60,0.9945446139620897,755,72,20,4,18,1
37,60,0.993712436430883,531,133,20,7,19,1
38,60,0.9929727230698104,772,68,20,4,17,2
39,60,0.9928802588996763,630,100,19,5,20,3
40,60,0.9919556171983357,825,63,18,7,9,2
41,60,0.9912159038372631,579,110,19,5,22,2
42,60,0.9906611188164586,620,100,19,5,20,3
43,60,0.9902912621359223,546,132,19,6,22,1
44,60,0.989828941285252,892,54,19,6,9,1
45,60,0.9888118354137772,653,96,20,6,16,1
46,60,0.9885344429033749,546,120,19,5,24,1
47,60,0.9885344429033749,583,108,19,9,12,2
48,60,0.9870550161812298,645,96,20,4,24,3
49,60,0.9868700878409616,722,72,19,4,18,1
50,60,0.9867776236708276,657,88,19,4,22,1
51,60,0.9853906611188165,870,60,19,4,15,3
52,60,0.9852981969486824,867,54,19,6,9,1
53,60,0.984835876098012,854,54,20,6,9,1
54,60,0.9840036985668054,501,140,19,10,14,1
55,60,0.9840036985668054,714,72,19,4,18,1
56,60,0.9837263060564031,513,126,20,7,18,2
57,95,0.9837263060564031,513,126,20,7,18,2
58,60,0.9837263060564031,849,54,20,6,9,1
59,60,0.9828016643550624,671,80,19,4,20,3
60,60,0.9792880258899677,630,96,20,4,24,3
61,60,0.9790106333795654,980,48,18,3,16,2
62,60,0.977161349976884,695,76,19,4,19,3
63,60,0.976051779935275,520,120,19,5,24,1
64,60,0.974757281553398,630,90,19,6,15,1
65,60,0.9744798890429959,546,110,19,5,22,1
66,60,0.9737401756819233,960,48,19,3,16,1
67,60,0.9720758206195099,511,132,19,6,22,1
68,60,0.9719833564493758,620,88,19,4,22,1
69,60,0.9709662505779011,560,104,20,13,8,1
70,60,0.9705963938973647,513,120,19,5,24,1
71,60,0.9704114655570967,630,84,19,4,21,2
72,60,0.9678224687933425,607,96,19,6,16,1
73,60,0.9674526121128063,980,45,19,3,15,2
74,60,0.96708275543227,501,120,20,5,24,4
75,60,0.9669902912621359,825,54,19,6,9,1
76,60,0.9652334720295885,607,88,19,4,22,1
77,95,0.9652334720295885,607,88,19,4,22,1
78,60,0.96458622283865,552,104,20,13,8,1
79,60,0.9631992602866389,892,50,19,5,10,3
80,60,0.9629218677762367,603,88,19,4,22,1
81,95,0.9629218677762367,603,88,19,4,22,1
82,60,0.9629218677762367,923,48,18,3,16,1
83,60,0.9615349052242256,992,42,19,14,3,3
84,60,0.9585760517799353,954,42,20,14,3,3
85,60,0.9581137309292649,665,76,19,4,19,3
86,60,0.9578363384188627,875,49,19,7,7,5
87,60,0.9575589459084605,579,100,19,5,20,2
88,60,0.9567267683772538,625,80,19,4,20,3
89,95,0.9567267683772538,625,80,19,4,20,3
90,60,0.9563569116967175,546,105,21,5,21,3
91,60,0.9562644475265835,513,112,19,7,16,3
92,60,0.9551548774849745,870,48,19,6,8,2
93,60,0.9546000924641701,942,45,19,3,15,2
94,60,0.9513638465094776,935,45,19,3,15,2
95,60,0.949329634766528,932,45,18,3,15,2
96,60,0.9473878871937125,583,88,19,4,22,1
97,95,0.9473878871937125,583,88,19,4,22,1
98,60,0.9444290337494221,935,42,19,14,3,3
99,60,0.9439667128987518,579,96,19,4,24,1
100,60,0.9433194637078133,772,60,19,4,15,3
101,60,0.9429496070272769,772,54,19,6,9,1
102,60,0.9412852519648636,923,42,19,14,3,3
103,60,0.9408229311141932,749,60,19,5,12,1
104,60,0.939251040221914,501,110,19,5,22,2
105,60,0.935460009246417,645,76,20,4,19,1
106,60,0.9349052242256126,825,48,19,6,8,2
107,60,0.9343504392048081,714,65,20,5,13,1
108,60,0.9335182616736015,583,84,19,4,21,2
109,95,0.9335182616736015,583,84,19,4,21,2
110,60,0.9326860841423948,573,90,20,6,15,2
111,60,0.9325011558021267,902,42,19,14,3,3
112,60,0.9302820157189089,546,96,19,4,24,3
113,60,0.9302820157189089,755,54,20,6,9,1
114,60,0.9293573740175682,892,45,19,3,15,2
115,60,0.9284327323162275,743,63,19,7,9,1
116,60,0.9282478039759593,892,42,19,14,3,3
117,60,0.9239019879796578,573,88,19,4,22,2
118,60,0.9232547387887193,689,64,20,4,16,3
119,60,0.922792417938049,743,54,19,6,9,1
120,95,0.922792417938049,743,54,19,6,9,1
121,60,0.9224225612575128,501,105,19,5,21,3
122,60,0.9195561719833565,870,42,19,14,3,3
123,60,0.9181692094313454,620,76,19,4,19,3
124,60,0.9150254276467868,546,90,19,6,15,1
125,60,0.9120665742024965,728,54,19,6,9,1
126,60,0.9111419325011558,618,75,19,5,15,3
127,60,0.9103097549699491,823,48,19,3,16,1
128,60,0.9103097549699491,857,42,21,7,6,6
129,60,0.9102172907998151,579,84,20,4,21,1
130,60,0.9092926490984743,719,60,19,4,15,3
131,60,0.9086453999075358,695,60,19,5,12,1
132,60,0.9037447988904299,722,54,19,6,9,1
133,60,0.9037447988904299,854,45,19,3,15,2
134,60,0.9031900138696255,546,88,19,4,22,1
135,60,0.9027276930189552,573,84,19,4,21,3
136,60,0.9021729079981508,852,45,19,3,15,2
137,60,0.898844197873324,525,96,18,4,24,3
138,60,0.8984743411927878,848,45,18,3,15,2
139,60,0.8972723069810449,691,63,18,7,9,2
140,60,0.8968099861303744,513,100,19,5,20,2
141,60,0.89625520110957,520,96,19,4,24,3
142,60,0.8933888118354137,552,84,19,4,21,2
143,95,0.8933888118354137,552,84,19,4,21,2
144,60,0.8920943134535367,825,42,19,14,3,3
145,60,0.8883032824780398,513,96,20,4,24,2
146,60,0.8845122515025428,994,40,19,2,20,1
147,60,0.8836800739713361,714,57,19,3,19,1
148,60,0.8834026814609339,790,48,19,3,16,1
149,60,0.8827554322699954,667,63,18,3,21,2
150,60,0.8824780397595932,618,70,17,7,10,2
151,60,0.8806287563569117,984,36,19,4,9,2
152,60,0.8800739713361072,779,48,20,4,12,3
153,60,0.8800739713361072,980,40,19,2,20,1
154,60,0.878502080443828,823,45,18,3,15,2
155,60,0.8759130836800739,665,63,19,7,9,1
156,60,0.8707350901525659,501,96,21,6,16,1
157,60,0.8706426259824318,511,90,18,6,15,1
158,60,0.8692556634304207,954,35,19,5,7,1
159,60,0.8676837725381414,772,48,18,3,16,1
160,60,0.8674988441978734,551,80,19,4,20,3
161,60,0.8670365233472029,924,36,19,4,9,1
162,60,0.8638002773925104,728,52,19,4,13,1
163,60,0.8630605640314378,573,76,19,4,19,3
164,60,0.8563106796116505,994,32,19,2,16,1
165,60,0.8539990753582987,513,88,20,4,22,1
166,95,0.8539990753582987,513,88,20,4,22,1
167,60,0.8535367545076283,638,63,18,3,21,2
168,60,0.853166897827092,714,52,19,4,13,1
169,60,0.8526121128062876,719,48,19,6,8,2
170,60,0.8520573277854832,573,72,19,4,18,1
171,60,0.8498381877022654,980,32,19,2,16,1
172,60,0.849468331021729,671,57,17,3,19,1
173,60,0.8476190476190476,618,64,18,4,16,3
174,60,0.8476190476190476,665,54,19,6,9,1
175,60,0.8466019417475729,790,42,19,14,3,1
176,60,0.8465094775774388,892,39,17,3,13,1
177,60,0.8461396208969024,773,42,18,14,3,3
178,60,0.8443828016643551,929,35,18,5,7,1
179,60,0.8438280166435507,892,38,19,2,19,1
180,60,0.8435506241331484,513,84,19,6,14,2
