time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T00:30:00.000Z,100.0,20.548521819907247,194.3354352369783,99.00867521910531,169.67762993603097,-64.44117822345294,29.786821014586444,35.0,0.1224014530704554,12.42796784893796
