time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T05:23:00.000Z,100.0,19.554613009636924,188.7446981792077,98.91850321823338,170.6105595354982,-65.43508703372326,29.734104140157744,35.0,0.1225167321817603,12.436114906201045
