,case,coverage,altitude,num_sats,inclinatiom,num_planes,num_sats_per_plane,phasing
0,99,1.0,501,187,19,11,17,1
1,99,1.0,527,180,21,10,18,1
2,99,1.0,550,161,21,7,23,3
3,99,1.0,582,144,23,9,16,1
4,99,1.0,602,126,21,7,18,2
5,99,1.0,604,117,19,9,13,1
6,99,1.0,801,77,19,7,11,1
7,99,1.0,837,72,19,4,18,1
8,99,0.9999075358298659,633,110,19,5,22,1
9,95,0.9999075358298659,633,110,19,5,22,1
10,99,0.9997226074895977,823,72,20,4,18,1
11,99,0.9997226074895977,980,56,20,4,14,1
12,99,0.9996301433194638,501,176,21,8,22,1
13,99,0.9996301433194638,550,154,20,7,22,4
14,99,0.9995376791493297,583,126,21,7,18,2
15,99,0.9995376791493297,630,110,19,5,22,1
16,99,0.9995376791493297,801,72,19,4,18,1
17,99,0.9993527508090615,501,168,21,8,21,2
18,99,0.9991678224687933,552,144,23,9,16,1
19,99,0.9989828941285251,583,117,20,9,13,1
20,99,0.9989828941285251,623,110,19,5,22,1
21,95,0.9989828941285251,623,110,19,5,22,1
22,99,0.9988904299583912,791,77,19,7,11,1
23,99,0.9987979657882571,513,161,20,7,23,3
24,99,0.9984281091077207,823,70,19,7,10,1
25,99,0.9983356449375866,582,117,20,9,13,1
26,99,0.9982431807674527,791,72,20,4,18,1
27,99,0.997595931576514,630,105,20,5,21,2
28,99,0.997595931576514,630,105,19,5,21,2
29,99,0.997411003236246,767,77,19,7,11,1
30,99,0.9971336107258437,772,72,19,4,18,1
31,99,0.9968562182154416,604,110,19,5,22,1
32,99,0.9968562182154416,623,105,19,5,21,2
33,99,0.9967637540453075,527,144,23,9,16,1
34,99,0.996301433194637,801,70,19,7,10,1
35,99,0.996208969024503,767,72,19,4,18,1
36,99,0.9959315765141008,550,126,21,7,18,2
37,99,0.9957466481738326,689,88,19,4,22,1
38,99,0.9939898289412853,791,70,19,7,10,1
39,99,0.9935275080906149,630,100,20,5,20,3
40,99,0.9931576514100786,689,84,19,4,21,2
41,99,0.9930651872399445,602,105,20,5,21,2
42,99,0.9919556171983357,583,110,19,5,22,1
43,95,0.9919556171983357,583,110,19,5,22,1
44,99,0.9916782246879334,582,110,19,5,22,1
45,99,0.9909385113268608,552,117,20,9,13,1
46,99,0.9904761904761905,501,154,20,7,22,4
47,99,0.9904761904761905,623,100,19,5,20,3
48,95,0.9904761904761905,623,100,19,5,20,3
49,99,0.9897364771151179,550,117,20,9,13,1
50,99,0.9894590846047157,993,50,21,5,10,3
51,99,0.9893666204345816,527,126,21,7,18,2
52,99,0.9891816920943135,772,70,19,7,10,1
53,99,0.9888118354137772,767,70,19,7,10,1
54,99,0.9881645862228386,724,72,19,4,18,1
55,99,0.984835876098012,582,105,19,5,21,2
56,95,0.984835876098012,582,105,19,5,21,2
57,99,0.984835876098012,988,52,20,4,13,1
58,99,0.9837263060564031,513,126,20,7,18,2
59,95,0.9837263060564031,513,126,20,7,18,2
60,99,0.9837263060564031,980,52,20,4,13,1
61,99,0.9833564493758669,501,144,21,9,16,1
62,99,0.9833564493758669,604,100,19,5,20,3
63,95,0.9833564493758669,604,100,19,5,20,3
64,99,0.979750346740638,635,88,19,4,22,1
65,99,0.9791955617198336,550,110,20,5,22,1
66,99,0.9782709200184928,567,105,19,5,21,3
67,99,0.9782709200184928,633,88,19,4,22,1
68,95,0.9782709200184928,633,88,19,4,22,1
69,99,0.9768839574664817,527,117,19,9,13,1
70,99,0.9768839574664817,701,72,19,4,18,1
71,99,0.9767914932963476,630,88,19,4,22,1
72,99,0.9767914932963476,951,52,20,4,13,1
73,99,0.9759593157651411,689,77,19,7,11,1
74,99,0.9742949607027277,501,126,21,7,18,2
75,99,0.9736477115117892,623,88,19,4,22,1
76,95,0.9736477115117892,623,88,19,4,22,1
77,99,0.973462783171521,635,84,19,4,21,2
78,99,0.9709662505779011,689,72,20,4,18,1
79,99,0.9704114655570967,630,84,19,4,21,2
80,99,0.9685621821544151,837,56,20,4,14,1
81,99,0.9679149329634766,623,84,19,4,21,2
82,95,0.9679149329634766,623,84,19,4,21,2
83,99,0.9677300046232085,513,117,20,9,13,1
84,99,0.9675450762829404,621,90,19,5,18,1
85,99,0.963291724456773,604,88,19,4,22,1
86,99,0.960795191863153,527,110,20,5,22,1
87,99,0.9596856218215442,630,80,19,4,20,3
88,99,0.9578363384188627,501,117,20,9,13,1
89,99,0.9567267683772538,625,80,19,4,20,3
90,95,0.9567267683772538,625,80,19,4,20,3
91,99,0.9565418400369856,500,117,20,9,13,1
92,99,0.9539528432732316,689,70,19,7,10,2
93,99,0.9527508090614887,550,100,19,5,20,4
94,99,0.9518261673601479,602,84,19,4,21,2
95,99,0.9484974572353213,527,105,19,5,21,3
96,99,0.9473878871937125,583,88,19,4,22,1
97,95,0.9473878871937125,583,88,19,4,22,1
98,99,0.9472029588534443,791,56,19,4,14,1
99,99,0.9462783171521035,582,88,19,4,22,1
100,99,0.9460009246417014,633,77,19,7,11,1
101,99,0.9386037910309755,988,42,17,3,14,1
102,99,0.9374017568192325,772,56,19,4,14,1
103,99,0.9344429033749422,689,68,19,4,17,1
104,99,0.9335182616736015,583,84,19,4,21,2
105,95,0.9335182616736015,583,84,19,4,21,2
106,99,0.932871012482663,582,84,19,4,21,2
107,99,0.9320388349514563,837,52,19,4,13,1
108,99,0.9311141932501156,980,40,20,4,10,1
109,99,0.9300970873786408,801,52,19,4,13,2
110,99,0.9298196948682386,501,110,19,5,22,1
111,99,0.9243643088303283,604,77,19,7,11,1
112,99,0.924086916319926,791,50,19,5,10,3
113,99,0.9230698104484513,513,105,20,5,21,2
114,95,0.9230698104484513,513,105,20,5,21,2
115,99,0.9197411003236245,635,70,19,7,10,2
116,99,0.9191863153028201,527,100,19,5,20,3
117,99,0.9188164586222839,630,70,19,7,10,2
118,99,0.917706888580675,552,92,20,4,23,1
119,95,0.917706888580675,552,92,20,4,23,1
120,99,0.9158576051779935,550,92,19,4,23,3
121,99,0.9121590383726306,552,88,19,4,22,1
122,95,0.9121590383726306,552,88,19,4,22,1
123,99,0.9121590383726306,623,70,19,7,10,2
124,99,0.9093851132686084,583,77,19,7,11,1
125,99,0.9080906148867314,689,64,19,4,16,2
126,99,0.9055016181229774,550,88,20,4,22,1
127,99,0.9022653721682848,513,100,20,5,20,3
128,99,0.8974572353213129,604,70,19,7,10,2
129,99,0.8957928802588997,980,36,20,4,9,1
130,99,0.8941285251964863,772,52,19,4,13,1
131,99,0.8933888118354137,552,84,19,4,21,2
132,95,0.8933888118354137,552,84,19,4,21,2
133,99,0.8930189551548775,539,88,20,4,22,1
134,99,0.891169671752196,527,90,19,5,18,1
135,99,0.8903374942209894,550,84,19,4,21,2
136,99,0.8896902450300509,767,52,20,4,13,1
137,99,0.8889505316689783,602,72,19,4,18,1
138,99,0.8879334257975035,689,63,19,3,21,2
139,99,0.8819232547387887,583,70,19,7,10,2
140,99,0.8761904761904762,527,88,19,4,22,1
141,99,0.874711049468331,689,55,19,5,11,2
142,99,0.8711974110032362,513,92,20,4,23,3
143,99,0.8707350901525659,513,90,19,5,18,1
144,99,0.8641701340730467,552,77,20,7,11,1
145,99,0.8627831715210356,582,72,19,4,18,1
146,99,0.8537216828478964,627,63,21,7,9,3
147,99,0.8530744336569579,527,84,19,4,21,2
148,99,0.8438280166435507,527,77,19,7,11,1
149,99,0.8361534905224226,938,35,19,7,5,4
150,99,0.8353213129912159,837,40,19,4,10,1
151,99,0.8319001386962552,501,88,19,4,22,1
152,99,0.8312528895053167,722,51,17,3,17,2
153,95,0.8312528895053167,722,51,17,3,17,2
154,99,0.830328247803976,719,48,21,6,8,2
155,99,0.8300508552935737,513,84,19,4,21,2
156,95,0.8300508552935737,513,84,19,4,21,2
157,99,0.8300508552935737,689,52,19,4,13,1
158,99,0.8256125751271383,823,40,20,4,10,1
159,99,0.820342117429496,513,77,19,7,11,1
160,99,0.8194174757281554,772,45,20,3,15,2
161,99,0.8172907998150717,550,72,19,4,18,1
162,99,0.8163661581137309,502,81,18,9,9,7
163,95,0.8163661581137309,502,81,18,9,9,7
164,99,0.8117429496070273,635,56,19,4,14,1
165,99,0.8109107720758206,669,52,19,4,13,1
166,99,0.810078594544614,501,84,19,4,21,2
167,99,0.8057327785483125,550,70,21,7,10,2
168,99,0.8057327785483125,843,38,21,2,19,1
169,95,0.8057327785483125,843,38,21,2,19,1
170,99,0.8046232085067037,837,36,19,2,18,1
171,99,0.8019417475728156,501,77,19,7,11,1
172,99,0.801294498381877,801,40,19,4,10,1
173,99,0.8011095700416089,582,66,19,3,22,1
174,99,0.8005547850208045,860,34,18,2,17,1
175,99,0.7998150716597319,623,55,19,5,11,2
176,99,0.7937124364308831,791,40,20,4,10,1
177,99,0.7865002311604253,713,44,19,4,11,3
