,case,coverage,altitude,num_sats,inclinatiom,num_planes,num_sats_per_plane,phasing
0,50,1.0,501,198,19,9,22,2
1,50,1.0,650,110,19,5,22,1
2,50,1.0,662,108,19,9,12,2
3,50,1.0,859,70,19,7,10,1
4,50,1.0,961,63,18,7,9,2
5,50,0.9999075358298659,867,68,19,4,17,2
6,90,0.9999075358298659,867,68,19,4,17,2
7,90,0.9999075358298659,867,68,20,4,17,2
8,50,0.9996301433194638,501,176,21,8,22,1
9,50,0.9995376791493297,961,54,20,6,9,1
10,50,0.9994452149791956,650,105,19,5,21,2
11,50,0.9991678224687933,594,117,19,9,13,1
12,50,0.9979657882570504,802,68,20,4,17,2
13,50,0.9978733240869163,743,80,20,4,20,3
14,90,0.9978733240869163,743,80,20,4,20,3
15,50,0.9976883957466481,565,140,19,10,14,1
16,50,0.996301433194637,501,168,21,12,14,3
17,50,0.996301433194637,513,150,19,10,15,1
18,50,0.9959315765141008,623,105,20,5,21,2
19,50,0.9948220064724919,501,154,21,7,22,5
20,50,0.9947295423023579,581,115,19,5,23,1
21,50,0.9939898289412853,502,144,19,9,16,7
22,50,0.9938973647711512,909,54,21,6,9,1
23,50,0.9936199722607489,565,117,19,9,13,1
24,50,0.9930651872399445,684,92,18,4,23,1
25,50,0.9912159038372631,669,88,19,4,22,1
26,50,0.991123439667129,581,110,19,5,22,1
27,50,0.9902912621359223,891,54,19,6,9,1
28,50,0.988626907073509,573,110,19,5,22,2
29,50,0.988626907073509,573,110,19,5,22,1
30,50,0.9864077669902913,857,63,21,7,9,2
31,50,0.9856680536292187,730,72,20,6,12,4
32,50,0.9851132686084142,602,100,20,5,20,4
33,50,0.9842810910772076,573,108,19,9,12,2
34,50,0.9840961627369395,653,96,19,6,16,1
35,50,0.982339343504392,638,92,19,4,23,1
36,50,0.9815071659731854,961,51,19,3,17,1
37,50,0.9814147018030513,961,48,19,6,8,2
38,50,0.9805825242718447,650,90,21,6,15,2
39,50,0.9780859916782247,929,48,21,6,8,2
40,50,0.9779010633379566,684,78,19,6,13,3
41,50,0.9748497457235321,650,88,20,4,22,2
42,50,0.973462783171521,836,54,19,6,9,1
43,50,0.9717984281091078,724,70,18,7,10,1
44,50,0.9714285714285714,993,42,21,14,3,3
45,50,0.9707813222376329,535,110,19,5,22,2
46,50,0.9704114655570967,511,119,20,7,17,3
47,50,0.9673601479426722,768,63,18,7,9,2
48,50,0.9669902912621359,533,112,20,7,16,3
49,50,0.9667128987517337,501,140,21,10,14,2
50,50,0.9662505779010634,727,68,18,4,17,2
51,50,0.9646786870087841,501,132,19,6,22,1
52,50,0.9618122977346278,501,119,19,7,17,2
53,50,0.9616273693943597,650,78,20,6,13,3
54,50,0.9610725843735552,719,68,18,4,17,2
55,50,0.9581137309292649,812,56,20,4,14,1
56,50,0.9576514100785946,501,115,19,5,23,1
57,50,0.9575589459084605,578,102,20,6,17,5
58,50,0.9574664817383264,684,77,18,11,7,1
59,50,0.9567267683772538,867,49,19,7,7,5
60,50,0.9567267683772538,974,42,19,14,3,3
61,50,0.955709662505779,971,42,22,14,3,3
62,50,0.954415164123902,625,84,20,4,21,1
63,50,0.9541377716134998,684,70,18,10,7,7
64,50,0.9529357374017569,625,80,20,4,20,3
65,90,0.9529357374017569,625,80,20,4,20,3
66,50,0.9525658807212205,961,42,19,14,3,3
67,50,0.9509939898289412,772,60,19,5,12,1
68,50,0.9479426722145169,929,45,18,3,15,2
69,50,0.9473878871937125,525,110,18,5,22,2
70,50,0.9424872861766066,859,51,18,3,17,2
71,50,0.9423948220064725,684,68,19,4,17,2
72,50,0.9418400369856681,859,50,19,10,5,3
73,50,0.9408229311141932,851,51,19,3,17,1
74,50,0.9399907535829866,601,84,18,6,14,2
75,50,0.9398982894128525,573,92,19,4,23,3
76,50,0.9396208969024503,547,102,18,6,17,5
77,50,0.9389736477115118,573,90,19,5,18,1
78,50,0.9389736477115118,728,63,19,7,9,2
79,50,0.9371243643088303,535,102,19,6,17,5
80,50,0.9361072584373555,909,42,21,14,3,3
81,50,0.9359223300970874,743,60,18,5,12,1
82,50,0.9356449375866852,852,48,18,6,8,2
83,50,0.9340730466944059,904,42,21,14,3,3
84,50,0.9331484049930652,565,90,19,6,15,1
85,50,0.9325011558021267,836,50,19,10,5,3
86,50,0.9311141932501156,653,70,18,14,5,1
87,50,0.9308368007397133,719,63,18,7,9,2
88,50,0.9306518723994452,802,54,19,3,18,2
89,50,0.9298196948682386,501,110,19,5,22,1
90,50,0.9298196948682386,772,56,18,4,14,1
91,50,0.9284327323162275,650,70,18,14,5,1
92,50,0.9222376329172446,743,54,20,6,9,1
93,50,0.9222376329172446,802,48,19,6,8,2
94,50,0.9205732778548312,589,84,18,7,12,6
95,50,0.9201109570041609,525,102,18,6,17,5
96,50,0.9199260286638927,638,70,18,14,5,1
97,50,0.9183541377716135,581,85,19,5,17,1
98,50,0.9171521035598705,892,42,18,14,3,3
99,50,0.9140083217753121,859,42,19,14,3,3
100,50,0.9121590383726306,552,88,19,4,22,1
101,50,0.9111419325011558,501,108,18,6,18,4
102,50,0.908830328247804,909,40,18,8,5,1
103,50,0.9067961165048544,650,68,18,4,17,2
104,50,0.9065187239944521,513,102,18,6,17,5
105,50,0.9033749422098937,547,90,18,5,18,1
106,50,0.9022653721682848,535,90,19,6,15,1
107,50,0.9021729079981508,852,45,19,3,15,2
108,50,0.9006934812760056,836,42,19,14,3,3
109,50,0.8993065187239945,722,54,19,9,6,1
110,50,0.8985668053629219,685,60,18,5,12,1
111,50,0.8981044845122516,970,36,22,12,3,2
112,50,0.8957928802588997,547,88,18,4,22,1
113,50,0.8934812760055478,684,63,18,7,9,1
114,50,0.8896902450300509,653,64,20,4,16,3
115,50,0.887378640776699,561,84,21,4,21,3
116,50,0.8871937124364309,961,36,20,4,9,1
117,50,0.8865464632454924,565,78,18,6,13,3
118,50,0.8851595006934813,627,63,19,7,9,3
119,50,0.8825705039297272,772,51,17,3,17,2
120,50,0.8800739713361072,768,51,19,3,17,2
121,50,0.8796116504854369,825,45,18,3,15,2
122,50,0.8786870087840961,535,84,19,6,14,2
123,50,0.8776699029126214,735,50,19,10,5,3
124,50,0.8773925104022191,602,70,19,5,14,4
125,50,0.8769301895515488,719,54,18,3,18,2
126,50,0.8729542302357837,513,90,18,6,15,1
127,50,0.8723069810448452,798,42,19,14,3,3
128,50,0.8707350901525659,650,60,18,5,12,1
129,50,0.8681460933888119,501,105,17,7,15,3
130,50,0.8679611650485437,993,34,19,2,17,1
131,50,0.8650023116042533,684,54,18,6,9,1
132,50,0.8625982431807675,502,100,18,10,10,7
133,50,0.8606564956079519,743,48,21,6,8,2
134,50,0.8604715672676838,665,54,19,9,6,1
135,50,0.8563106796116505,994,32,19,2,16,1
136,50,0.8559408229311142,565,70,19,14,5,1
137,50,0.855755894590846,961,34,20,2,17,1
138,50,0.8553860379103098,501,90,19,5,18,1
139,50,0.854461396208969,547,78,20,6,13,3
140,50,0.8520573277854832,779,42,18,14,3,3
141,50,0.8498381877022654,535,78,18,6,13,3
142,50,0.8497457235321313,719,48,18,6,8,2
143,50,0.8473416551086455,974,32,19,2,16,1
144,50,0.8472491909385114,892,36,19,4,9,1
145,50,0.8471567267683773,812,40,21,8,5,1
146,50,0.846879334257975,511,88,19,4,22,1
147,50,0.844290337494221,533,78,19,6,13,3
148,50,0.8435506241331484,513,84,19,6,14,2
149,50,0.8432732316227461,773,42,20,14,3,3
150,50,0.841886269070735,961,32,20,2,16,1
151,50,0.8413314840499306,886,38,19,2,19,1
152,50,0.8368932038834952,684,50,19,10,5,3
153,50,0.8365233472029588,993,30,18,2,15,1
154,50,0.8359685621821544,618,60,19,5,12,1
155,50,0.8338418862690707,772,45,18,3,15,2
156,50,0.8301433194637078,979,30,18,2,15,1
157,50,0.829126213592233,971,30,19,2,15,1
158,50,0.8287563569116967,501,88,21,4,22,1
159,50,0.8284789644012945,769,42,19,14,3,1
160,50,0.8255201109570042,961,30,20,2,15,1
161,50,0.8249653259361998,503,84,19,6,14,2
162,50,0.8235783633841887,909,34,21,2,17,1
163,50,0.8234858992140546,669,50,19,10,5,3
164,50,0.8222838650023117,891,34,19,2,17,1
165,50,0.8185852981969487,886,34,19,2,17,1
166,50,0.8163661581137309,502,81,18,9,9,7
167,90,0.8163661581137309,502,81,18,9,9,7
168,50,0.8163661581137309,859,38,21,2,19,1
169,50,0.8141470180305131,735,42,18,14,3,3
170,50,0.812667591308368,929,32,17,4,8,2
171,50,0.8110032362459547,662,54,17,3,18,2
172,50,0.8095238095238095,993,28,21,2,14,1
173,50,0.8093388811835414,573,69,18,3,23,1
174,50,0.8092464170134073,984,28,19,2,14,1
175,50,0.8059177068885807,501,84,19,6,14,3
176,50,0.8057327785483125,843,38,21,2,19,1
177,90,0.8057327785483125,843,38,21,2,19,1
178,50,0.8051779935275081,650,50,19,10,5,3
179,50,0.8047156726768377,929,30,19,2,15,1
180,50,0.803791030975497,804,40,17,10,4,2
181,50,0.8015718908922792,589,60,18,5,12,1
182,50,0.801202034211743,971,28,19,2,14,1
183,50,0.7992602866389275,625,56,19,4,14,1
184,50,0.7969486823855756,501,78,18,6,13,3
185,50,0.7963014331946371,685,48,18,4,12,2
186,50,0.7952843273231622,581,63,19,7,9,1
187,50,0.7915857605177994,552,68,20,4,17,2
188,50,0.7915857605177994,812,36,19,4,9,1
189,50,0.7908460471567268,573,66,19,3,22,1
190,50,0.7907535829865927,798,38,18,2,19,1
191,50,0.7907535829865927,961,28,20,2,14,1
192,50,0.7907535829865927,961,28,19,2,14,1
193,50,0.7893666204345816,618,56,19,4,14,1
194,50,0.7872399445214979,867,35,17,5,7,1
195,50,0.7828941285251965,909,30,21,2,15,1
196,50,0.7811373092926491,802,36,19,2,18,1
197,50,0.7808599167822469,565,63,18,7,9,1
198,50,0.7806749884419787,730,46,19,2,23,1
199,50,0.7791030975496995,730,40,17,10,4,4
200,50,0.7788257050392973,821,34,19,2,17,1
