,case,coverage,altitude,num_sats,inclinatiom,num_planes,num_sats_per_plane,phasing
0,50,1.0,501,198,19,9,22,2
1,50,1.0,533,161,20,7,23,3
2,50,1.0,628,133,21,7,19,1
3,50,1.0,628,133,22,7,19,1
4,70,1.0,628,133,22,7,19,1
5,50,1.0,638,132,19,6,22,1
6,50,1.0,638,132,18,6,22,1
7,50,1.0,650,110,19,5,22,1
8,50,1.0,662,108,19,9,12,2
9,50,1.0,859,70,19,7,10,1
10,50,1.0,961,63,18,7,9,2
11,50,0.9999075358298659,573,154,21,7,22,1
12,50,0.9999075358298659,581,150,19,10,15,1
13,50,0.9997226074895977,565,150,19,10,15,1
14,50,0.9996301433194638,501,176,21,8,22,1
15,50,0.9995376791493297,961,54,20,6,9,1
16,50,0.9994452149791956,583,132,19,6,22,1
17,50,0.9994452149791956,650,105,19,5,21,2
18,50,0.9993527508090615,623,126,20,7,18,2
19,50,0.9991678224687933,594,117,19,9,13,1
20,50,0.9990753582986592,535,150,19,10,15,1
21,50,0.9990753582986592,735,100,20,5,20,1
22,50,0.9979657882570504,802,68,20,4,17,2
23,50,0.9978733240869163,743,80,20,4,20,3
24,50,0.9976883957466481,565,140,19,10,14,1
25,50,0.9965788257050393,772,72,20,4,18,1
26,50,0.9964863615349052,533,150,20,10,15,1
27,50,0.996301433194637,513,150,19,10,15,1
28,50,0.996208969024503,909,63,21,7,9,2
29,50,0.9959315765141008,623,105,20,5,21,2
30,70,0.9959315765141008,623,105,20,5,21,2
31,50,0.9948220064724919,501,154,21,7,22,5
32,50,0.9947295423023579,581,115,19,5,23,1
33,50,0.9939898289412853,502,144,19,9,16,7
34,50,0.9938973647711512,909,54,21,6,9,1
35,50,0.9936199722607489,565,117,19,9,13,1
36,50,0.9930651872399445,684,92,18,4,23,1
37,50,0.9926028663892742,552,132,19,6,22,1
38,50,0.9912159038372631,669,88,19,4,22,1
39,50,0.991123439667129,581,110,19,5,22,1
40,50,0.9902912621359223,891,54,19,6,9,1
41,50,0.988626907073509,573,110,19,5,22,2
42,50,0.988626907073509,573,110,19,5,22,1
43,50,0.9877947295423024,993,51,18,3,17,1
44,50,0.9864077669902913,857,63,21,7,9,2
45,50,0.9856680536292187,730,72,20,6,12,4
46,50,0.9851132686084142,602,100,20,5,20,4
47,50,0.9846509477577439,662,90,21,6,15,2
48,50,0.9844660194174757,537,138,20,6,23,3
49,50,0.9842810910772076,573,108,19,9,12,2
50,50,0.9827092001849284,984,51,19,3,17,2
51,50,0.9819694868238558,533,138,20,6,23,3
52,50,0.9815071659731854,961,51,19,3,17,1
53,50,0.9814147018030513,961,48,19,6,8,2
54,50,0.9805825242718447,650,90,21,6,15,2
55,50,0.9786407766990292,535,132,18,6,22,1
56,50,0.9780859916782247,552,110,19,5,22,1
57,50,0.9780859916782247,929,48,21,6,8,2
58,50,0.9779010633379566,684,78,19,6,13,3
59,50,0.9775312066574202,812,63,19,7,9,3
60,50,0.9748497457235321,650,88,20,4,22,2
61,50,0.9739251040221913,535,126,19,6,21,1
62,50,0.973462783171521,836,54,19,6,9,1
63,50,0.9717984281091078,724,70,18,7,10,1
64,50,0.9714285714285714,993,42,21,14,3,3
65,50,0.9707813222376329,535,110,19,5,22,2
66,50,0.9704114655570967,511,119,20,7,17,3
67,70,0.9704114655570967,511,119,20,7,17,3
68,50,0.9673601479426722,768,63,18,7,9,2
69,50,0.9669902912621359,533,112,20,7,16,3
70,50,0.9656957928802589,618,90,19,5,18,1
71,50,0.9647711511789182,812,60,19,4,15,3
72,50,0.9618122977346278,501,119,19,7,17,2
73,70,0.9618122977346278,501,119,19,7,17,2
74,50,0.9616273693943597,650,78,20,6,13,3
75,50,0.9598705501618123,869,52,19,4,13,2
76,50,0.9576514100785946,501,115,19,5,23,1
77,50,0.9574664817383264,684,77,18,11,7,1
78,50,0.9567267683772538,867,49,19,7,7,5
79,50,0.9567267683772538,974,42,19,14,3,3
80,50,0.955709662505779,971,42,22,14,3,3
81,50,0.954415164123902,625,84,20,4,21,1
82,50,0.9541377716134998,684,70,18,10,7,7
83,50,0.9529357374017569,625,80,20,4,20,3
84,50,0.9525658807212205,961,42,19,14,3,3
85,70,0.9525658807212205,961,42,19,14,3,3
86,50,0.9509939898289412,772,60,19,5,12,1
87,50,0.9424872861766066,859,51,18,3,17,2
88,50,0.9423948220064725,684,68,19,4,17,2
89,50,0.9418400369856681,859,50,19,10,5,3
90,50,0.9408229311141932,851,51,19,3,17,1
