,case,coverage,altitude,num_sats,inclinatiom,num_planes,num_sats_per_plane,phasing
0,50,1.0,501,198,19,9,22,2
1,50,1.0,511,180,20,12,15,5
2,50,1.0,511,180,19,12,15,5
3,50,1.0,533,161,20,7,23,3
4,50,1.0,650,110,19,5,22,1
5,95,1.0,650,110,19,5,22,1
6,50,1.0,662,108,19,9,12,2
7,50,1.0,859,70,19,7,10,1
8,50,1.0,961,63,18,7,9,2
9,50,0.9999075358298659,573,154,21,7,22,1
10,50,0.9999075358298659,581,150,19,10,15,1
11,50,0.9999075358298659,867,68,19,4,17,2
12,50,0.9997226074895977,565,150,19,10,15,1
13,50,0.9996301433194638,501,176,21,8,22,1
14,50,0.9996301433194638,843,72,18,4,18,1
15,50,0.9995376791493297,961,54,20,6,9,1
16,50,0.9994452149791956,650,105,19,5,21,2
17,95,0.9994452149791956,650,105,19,5,21,2
18,50,0.9991678224687933,594,117,19,9,13,1
19,50,0.9990753582986592,535,150,19,10,15,1
20,50,0.9987979657882571,511,168,19,12,14,5
21,50,0.9979657882570504,802,68,20,4,17,2
22,50,0.9976883957466481,565,140,19,10,14,1
23,50,0.997595931576514,722,92,19,4,23,3
24,50,0.9965788257050393,772,72,20,4,18,1
25,50,0.9964863615349052,533,150,20,10,15,1
26,50,0.996301433194637,501,168,21,12,14,3
27,50,0.996301433194637,513,150,19,10,15,1
28,50,0.996208969024503,909,63,21,7,9,2
29,50,0.9959315765141008,623,105,20,5,21,2
30,50,0.9948220064724919,501,154,21,7,22,5
31,50,0.9947295423023579,581,115,19,5,23,1
32,50,0.9939898289412853,502,144,19,9,16,7
33,50,0.9936199722607489,565,117,19,9,13,1
34,50,0.9930651872399445,684,92,18,4,23,1
35,50,0.9912159038372631,669,88,19,4,22,1
36,50,0.991123439667129,581,110,19,5,22,1
37,50,0.9902912621359223,546,132,19,6,22,1
38,50,0.9902912621359223,891,54,19,6,9,1
39,50,0.988626907073509,573,110,19,5,22,2
40,50,0.988626907073509,573,110,19,5,22,1
41,50,0.9877947295423024,993,51,18,3,17,1
42,50,0.9864077669902913,857,63,21,7,9,2
43,50,0.9856680536292187,730,72,20,6,12,4
44,50,0.9851132686084142,602,100,20,5,20,4
45,50,0.9842810910772076,573,108,19,9,12,2
46,50,0.9839112343966713,889,60,19,4,15,1
47,50,0.9827092001849284,984,51,19,3,17,2
48,50,0.982339343504392,638,92,19,4,23,1
49,50,0.9815071659731854,961,51,19,3,17,1
50,50,0.9814147018030513,961,48,19,6,8,2
51,50,0.9780859916782247,929,48,21,6,8,2
52,50,0.9779010633379566,684,78,19,6,13,3
53,50,0.9775312066574202,812,63,19,7,9,3
54,50,0.973462783171521,836,54,19,6,9,1
55,50,0.9714285714285714,993,42,21,14,3,3
56,50,0.9707813222376329,535,110,19,5,22,2
57,50,0.9704114655570967,511,119,20,7,17,3
58,50,0.9673601479426722,768,63,18,7,9,2
59,50,0.9667128987517337,501,140,21,10,14,2
60,50,0.9656957928802589,618,90,19,5,18,1
61,50,0.9618122977346278,501,119,19,7,17,2
