time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T05:44:00.000Z,100.0,20.673847775392655,195.0403937365837,99.02282122977165,169.64229408068132,-64.31585226796754,29.837038444436327,35.0,0.12183987907528161,12.388756752647243
