time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T11:29:00.000Z,100.0,21.88884104598055,203.65364924059423,99.10209995133415,168.2378030723388,-63.10085899737964,29.765962270876095,35.0,0.1235160758474759,12.505502120069448
