,case,coverage,altitude,num_sats,inclinatiom,num_planes,num_sats_per_plane,phasing
0,60,1.0,501,180,20,12,15,2
1,60,1.0,607,132,19,6,22,1
2,60,1.0,656,110,19,5,22,1
3,60,1.0,695,100,19,5,20,3
4,60,1.0,710,96,19,4,24,3
5,60,1.0,722,88,19,4,22,1
6,80,1.0,722,88,19,4,22,1
7,60,1.0,755,84,19,4,21,2
8,60,1.0,772,80,19,4,20,3
9,80,1.0,772,80,19,4,20,3
10,60,1.0,984,63,19,7,9,2
11,60,1.0,988,54,21,6,9,1
12,60,0.9996301433194638,501,176,21,8,22,1
13,60,0.9993527508090615,501,168,20,7,24,3
14,60,0.9993527508090615,513,160,21,8,20,3
15,60,0.9992602866389274,511,160,21,8,20,3
16,60,0.9991678224687933,695,96,19,4,24,3
17,60,0.998705501618123,621,110,19,5,22,1
18,60,0.9981507165973186,929,54,20,6,9,1
19,60,0.9978733240869163,607,120,19,5,24,3
20,60,0.997595931576514,692,96,20,4,24,3
21,60,0.9975034674063801,573,144,19,6,24,2
22,60,0.9975034674063801,915,54,20,6,9,1
23,60,0.9971336107258437,772,72,19,4,18,1
24,80,0.9971336107258437,772,72,19,4,18,1
25,60,0.9970411465557096,501,160,20,8,20,3
26,60,0.9969486823855755,573,135,22,9,15,2
27,60,0.9965788257050393,988,48,21,6,8,2
28,60,0.996208969024503,513,147,20,7,21,6
29,60,0.9959315765141008,623,105,20,5,21,2
30,60,0.99500693481276,579,126,19,14,9,1
31,60,0.994914470642626,665,96,19,4,24,3
32,60,0.9948220064724919,594,110,19,5,22,1
33,60,0.9945446139620897,755,72,20,4,18,1
34,60,0.993712436430883,531,133,20,7,19,1
35,60,0.9929727230698104,772,68,20,4,17,2
36,60,0.9928802588996763,630,100,19,5,20,3
37,60,0.9925104022191401,583,120,19,10,12,4
38,60,0.9919556171983357,825,63,18,7,9,2
39,60,0.9916782246879334,583,110,19,5,22,2
40,60,0.9912159038372631,579,110,19,5,22,2
41,60,0.9906611188164586,620,100,19,5,20,3
42,60,0.989828941285252,552,120,19,5,24,1
43,60,0.9888118354137772,653,96,20,6,16,1
44,60,0.9885344429033749,546,120,19,5,24,1
45,60,0.9885344429033749,583,108,19,9,12,2
46,60,0.9870550161812298,645,96,20,4,24,3
47,60,0.9868700878409616,722,72,19,4,18,1
48,80,0.9868700878409616,722,72,19,4,18,1
49,60,0.9867776236708276,657,88,19,4,22,1
50,60,0.984835876098012,854,54,20,6,9,1
51,60,0.9840036985668054,501,140,19,10,14,1
52,80,0.9840036985668054,501,140,19,10,14,1
53,60,0.9840036985668054,714,72,19,4,18,1
54,80,0.9840036985668054,714,72,19,4,18,1
55,60,0.9837263060564031,513,126,20,7,18,2
56,60,0.9837263060564031,849,54,20,6,9,1
57,60,0.983541377716135,695,80,19,4,20,2
58,60,0.9828016643550624,671,80,19,4,20,3
59,60,0.9815071659731854,552,110,20,5,22,2
60,60,0.977161349976884,695,76,19,4,19,3
61,60,0.976051779935275,520,120,19,5,24,1
62,60,0.9751271382339344,607,98,19,7,14,4
63,60,0.9744798890429959,546,110,19,5,22,1
64,60,0.9741100323624595,602,100,19,5,20,2
65,60,0.9719833564493758,620,88,19,4,22,1
66,60,0.9709662505779011,560,104,20,13,8,1
67,60,0.9705963938973647,513,120,19,5,24,1
