,generation,index,coverage,altitude,num_sats,inclination,num_planes,num_sats_per_plane,phasing
301,6,2,1.0,665,135,22,9,15,2
302,6,3,1.0,665,135,22,9,15,2
303,6,4,1.0,513,276,23,12,23,3
304,6,5,1.0,635,154,19,7,22,1
305,6,6,1.0,635,154,19,7,22,2
306,6,7,1.0,635,154,19,7,22,5
307,6,8,1.0,635,154,22,7,22,4
308,6,9,0.9950993989828941,552,126,20,7,18,2
309,6,10,0.9950993989828941,552,126,20,7,18,2
310,6,11,1.0,860,90,19,5,18,1
311,6,12,1.0,860,90,19,5,18,1
312,6,13,0.9999075358298659,837,72,20,4,18,1
313,6,14,0.9959315765141008,811,90,23,5,18,4
314,6,15,1.0,772,105,20,7,15,2
315,6,16,0.9909385113268608,552,117,20,9,13,1
316,6,17,1.0,932,84,21,4,21,2
317,6,18,0.9965788257050393,650,133,25,7,19,4
318,6,19,1.0,552,198,20,9,22,1
319,6,20,1.0,801,91,19,7,13,5
320,6,21,0.9952843273231623,635,110,19,5,22,4
321,6,22,1.0,691,135,22,9,15,2
322,6,23,1.0,665,152,22,8,19,2
323,6,24,1.0,665,152,22,8,19,2
324,6,25,0.9969486823855755,665,135,22,9,15,1
325,6,26,0.9969486823855755,665,135,22,9,15,1
326,6,27,1.0,650,190,19,10,19,4
327,6,28,0.9938049006010171,552,154,19,7,22,2
328,6,29,0.9950993989828941,872,84,16,4,21,1
329,6,30,0.9997226074895977,852,88,22,4,22,2
330,6,31,0.9922330097087378,852,72,23,4,18,1
331,6,32,0.9999075358298659,886,88,23,4,22,2
332,6,33,0.9926953305594083,811,90,23,5,18,1
333,6,34,0.9942672214516874,837,90,23,5,18,1
334,6,35,1.0,772,126,20,7,18,2
335,6,36,1.0,989,90,18,5,18,1
336,6,37,1.0,552,216,20,9,24,1
337,6,38,1.0,552,216,20,9,24,6
338,6,39,1.0,584,198,18,9,22,2
339,6,40,0.997595931576514,801,91,19,13,7,1
340,6,41,0.997595931576514,801,91,19,13,7,1
341,6,42,0.997595931576514,801,91,19,13,7,1
342,6,43,1.0,801,98,19,7,14,6
343,6,44,0.9985205732778548,835,91,22,7,13,5
344,6,45,1.0,860,91,19,7,13,5
345,6,46,0.9900138696255201,635,135,22,9,15,1
346,6,47,0.9900138696255201,635,135,22,9,15,1
347,6,48,0.9907535829865927,665,133,25,7,19,2
348,6,49,0.9990753582986592,852,88,23,4,22,2
349,6,50,0.9994452149791956,552,216,25,9,24,2
350,7,1,0.9917706888580675,988,66,17,3,22,1
351,7,2,1.0,513,276,23,12,23,3
352,7,3,0.9950993989828941,552,126,20,7,18,2
353,7,4,0.9950993989828941,552,126,20,7,18,2
354,7,5,1.0,860,90,19,5,18,1
355,7,6,1.0,860,90,19,5,18,1
356,7,7,1.0,860,90,19,5,18,2
357,7,8,0.9999075358298659,837,72,20,4,18,1
358,7,9,1.0,772,105,20,7,15,2
359,7,10,1.0,772,105,20,7,15,2
360,7,11,1.0,772,105,20,7,15,2
361,7,12,0.9909385113268608,552,117,20,9,13,1
362,7,13,1.0,932,84,21,4,21,2
363,7,14,0.9965788257050393,650,133,25,7,19,4
364,7,15,1.0,801,91,19,7,13,5
365,7,16,0.9952843273231623,635,110,19,5,22,4
366,7,17,0.9928802588996763,623,105,20,5,21,1
367,7,18,1.0,635,135,22,9,15,2
368,7,19,1.0,635,135,22,9,15,2
369,7,20,1.0,635,135,22,9,15,2
370,7,21,0.9996301433194638,801,84,23,12,7,1
371,7,22,1.0,552,168,20,7,24,1
372,7,23,0.9938049006010171,552,154,19,7,22,2
373,7,24,0.9922330097087378,852,72,23,4,18,1
374,7,25,1.0,989,90,18,5,18,1
375,7,26,0.9900138696255201,635,135,22,9,15,1
376,7,27,1.0,552,198,20,9,22,1
377,7,28,1.0,772,126,20,7,18,2
378,7,29,0.9950993989828941,872,84,16,4,21,1
379,7,30,1.0,635,154,22,7,22,4
380,7,31,1.0,552,198,20,9,22,1
381,7,32,1.0,665,135,22,9,15,2
382,7,33,0.9997226074895977,852,88,22,4,22,2
383,7,34,0.9922330097087378,852,72,23,4,18,1
384,7,35,0.9999075358298659,886,88,23,4,22,2
385,7,36,1.0,801,98,19,7,14,6
386,7,37,0.997595931576514,801,91,19,13,7,1
387,7,38,0.9959315765141008,811,90,23,5,18,4
388,7,39,1.0,647,144,20,8,18,2
389,7,40,0.997595931576514,801,91,19,13,7,1
390,7,41,0.9907535829865927,665,133,25,7,19,2
391,7,42,0.9907535829865927,665,133,25,7,19,2
392,7,43,0.9959315765141008,811,90,23,5,18,4
393,7,44,0.9999075358298659,835,91,20,7,13,5
394,7,45,1.0,860,91,19,7,13,5
395,7,46,0.9900138696255201,635,135,22,9,15,1
396,7,47,1.0,801,98,19,7,14,6
397,7,48,0.9999075358298659,886,88,23,4,22,2
398,7,49,0.9999075358298659,886,88,23,4,22,2
399,7,50,1.0,665,135,22,9,15,2
400,8,1,0.9917706888580675,988,66,17,3,22,1
401,8,2,1.0,513,276,23,12,23,3
402,8,3,0.9950993989828941,552,126,20,7,18,2
