,generation,nevals,new_hof,coverage_max,coverage_min,coverage_mean,coverage_std,altitude_max,altitude_min,altitude_mean,altitude_std,costs_max,costs_min,costs_mean,costs_std,coverage_gen,coverage_nevals,coverage_new_hof,altitude_gen,altitude_nevals,altitude_new_hof,costs_gen,costs_nevals,costs_new_hof
34,34,50,7,1.0,0.9003236245954692,0.9647637540453075,0.03380046344594538,993.0,503.0,713.58,160.7536114679854,216.0,39.0,89.56,43.2361700431479,34,50,7,34,50,7,34,50,7
35,35,50,7,1.0,0.9003236245954692,0.9661747572815534,0.03400038014176328,993.0,503.0,712.72,160.55927752702425,216.0,39.0,90.64,43.5333251659002,35,50,7,35,50,7,35,50,7
36,36,50,4,1.0,0.9003236245954692,0.9643624595469257,0.03454531728651095,993.0,503.0,719.06,164.02663320326977,216.0,39.0,89.42,44.10491582578976,36,50,4,36,50,4,36,50,4
37,37,50,7,1.0,0.9003236245954692,0.9628460471567268,0.03453479537650786,993.0,503.0,718.86,162.61340781128717,216.0,39.0,89.08,44.271814961666074,37,50,7,37,50,7,37,50,7
38,38,50,10,1.0,0.9003236245954692,0.9625094775774388,0.03390910720022854,993.0,503.0,712.9,162.29482431673537,216.0,39.0,89.7,44.23900993467191,38,50,10,38,50,10,38,50,10
39,39,50,7,1.0,0.9003236245954692,0.9627202958853445,0.03370568323258468,993.0,503.0,701.0,166.4777462605738,216.0,39.0,92.64,45.10155651416035,39,50,7,39,50,7,39,50,7
40,40,50,9,1.0,0.9003236245954692,0.9645677300046231,0.03386802383015202,993.0,503.0,710.08,167.72570941868156,216.0,39.0,92.32,45.57913557758637,40,50,9,40,50,9,40,50,9
41,41,50,5,1.0,0.9003236245954692,0.9653925104022192,0.03327918455198218,993.0,503.0,714.92,167.62527733012107,216.0,39.0,91.86,45.6701259030452,41,50,5,41,50,5,41,50,5
42,42,50,7,1.0,0.9003236245954692,0.9670735090152566,0.03285537698733349,993.0,503.0,708.42,167.82301272471545,216.0,39.0,93.46,44.99964888751911,42,50,7,42,50,7,42,50,7
43,43,50,12,1.0,0.9003236245954692,0.9652223763291724,0.032202235376738234,993.0,503.0,717.94,171.33655885420367,216.0,39.0,89.32,42.1171888900482,43,50,12,43,50,12,43,50,12
44,44,50,8,1.0,0.9003236245954692,0.9642570503929728,0.03227957504450192,993.0,503.0,709.62,170.55320460196577,216.0,39.0,90.12,42.1035105424714,44,50,8,44,50,8,44,50,8
45,45,50,8,1.0,0.9003236245954692,0.9622690707350902,0.03341639455709103,993.0,503.0,709.42,171.49613290100743,216.0,39.0,89.54,42.24935975846261,45,50,8,45,50,8,45,50,8
46,46,50,8,1.0,0.9003236245954692,0.9634692556634303,0.03366194066747562,993.0,503.0,701.64,167.55461915447154,216.0,39.0,90.78,41.40062318371548,46,50,8,46,50,8,46,50,8
47,47,50,7,1.0,0.9003236245954692,0.9618677762367084,0.03318531208322727,993.0,503.0,701.12,166.73447633887838,216.0,39.0,89.6,41.413041424169755,47,50,7,47,50,7,47,50,7
48,48,50,11,1.0,0.9003236245954692,0.960604715672677,0.034215613280846,993.0,503.0,703.3,166.93426850110794,216.0,39.0,88.86,41.3511837799113,48,50,11,48,50,11,48,50,11
49,49,50,8,1.0,0.9003236245954692,0.9575478502080442,0.03465209050721861,993.0,503.0,694.06,164.01529318938526,216.0,39.0,89.5,41.27093408199044,49,50,8,49,50,8,49,50,8
50,50,50,6,1.0,0.9003236245954692,0.958577901063338,0.035129928550111475,993.0,503.0,697.58,162.27151197915177,216.0,39.0,89.5,41.27093408199044,50,50,6,50,50,6,50,50,6
51,51,50,9,1.0,0.9003236245954692,0.9575127138233935,0.034336841916126654,993.0,503.0,723.78,158.96921588785673,168.0,39.0,80.44,30.394841667625116,51,50,9,51,50,9,51,50,9
52,52,50,13,1.0,0.9003236245954692,0.958485436893204,0.03355749066298882,993.0,503.0,723.2,159.12246855802607,168.0,39.0,80.8,30.43616270162847,52,50,13,52,50,13,52,50,13
53,53,50,9,1.0,0.9003236245954692,0.9567748497457235,0.03347530010611889,993.0,503.0,704.66,159.58478749555047,168.0,39.0,83.22,30.596267746246436,53,50,9,53,50,9,53,50,9
54,54,50,4,1.0,0.9003236245954692,0.958404068423486,0.03354384476828552,993.0,503.0,707.94,158.6509892815043,168.0,39.0,83.34,30.534970116245407,54,50,4,54,50,4,54,50,4
55,55,50,6,1.0,0.9003236245954692,0.9604290337494221,0.03292645831976623,993.0,503.0,707.42,159.18016082414292,168.0,39.0,83.88,30.426725094889854,55,50,6,55,50,6,55,50,6
56,56,50,9,1.0,0.9003236245954692,0.9590346740638002,0.03326744660401324,993.0,503.0,706.6,159.02817360455347,168.0,39.0,83.54,30.5962154522418,56,50,9,56,50,9,56,50,9
