time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T04:28:00.000Z,100.0,21.944764258039186,203.94172472162026,99.10790074532169,168.22079174644958,-63.04493578532101,29.78513683653685,35.0,0.12323429626380489,12.48604657914447
