,generation,coverage_max,coverage_min,coverage_mean,coverage_std,altitude_max,altitude_min,altitude_mean,altitude_std,costs_max,costs_min,costs_mean,costs_std
0,0,1.0,0.009986130374479889,0.6299667969570882,0.33332929230049513,984,513,703.030303030303,129.7308475383951,216.0,1.0,59.0,47.524993424512964
1,1,1.0,0.009986130374479889,0.6564675384716994,0.3178791154572702,988,513,718.3928571428571,145.3920941418791,286.0,1.0,60.964285714285715,52.41233868807275
2,2,1.0,0.009986130374479889,0.6319260286638927,0.31936580764593153,988,513,700.1333333333333,141.18344720882035,286.0,1.0,58.50666666666667,51.289420787182664
3,3,1.0,0.009986130374479889,0.6301738129666244,0.304145824477244,988,513,700.9574468085107,141.54454558480512,286.0,1.0,54.12765957446808,46.32568994955411
4,4,1.0,0.005917706888580675,0.604624026773696,0.3151934288643098,988,513,699.9115044247787,140.68750563382125,286.0,1.0,50.336283185840706,44.323407758741446
5,5,1.0,0.005917706888580675,0.5833656957928803,0.3188610427978277,990,513,707.776923076923,141.83986305037476,216.0,1.0,45.284615384615385,37.67408885137311
6,6,1.0,0.005917706888580675,0.5744963135995329,0.31899285006022005,990,513,706.6776315789474,144.23695561086237,216.0,1.0,44.7828947368421,38.98512498855111
7,7,1.0,0.005917706888580675,0.5787857648948015,0.3157445427919986,990,513,706.9526627218935,145.72874388212827,240.0,1.0,45.19526627218935,40.89232057758941
8,8,1.0,0.005917706888580675,0.5778984660298067,0.31825972719522305,990,513,710.0337078651686,148.20553367972704,240.0,1.0,44.140449438202246,39.16670792862678
9,9,1.0,0.005917706888580675,0.5682762544898468,0.31753558665158305,990,513,707.3692307692307,148.6794693808953,240.0,1.0,44.18974358974359,41.817471530350154
10,10,1.0,0.003236245954692557,0.5593931149756393,0.32051516500067057,990,513,708.3557692307693,150.79204211945395,240.0,1.0,43.13461538461539,41.23505325863739
11,11,1.0,0.003236245954692557,0.5481543218516586,0.32001566509586477,990,513,704.0,148.9333813278028,216.0,1.0,40.70183486238532,36.148415219550714
12,12,1.0,0.003236245954692557,0.5432520335051391,0.3208386229640233,990,513,701.2751091703057,147.49272459193986,216.0,1.0,40.672489082969435,37.624089234254136
13,13,1.0,0.003236245954692557,0.5281042995839113,0.32250603760178737,990,513,696.196,145.96499822501033,216.0,1.0,40.06,38.31501745072024
14,14,1.0,0.003236245954692557,0.5212729588357308,0.3191640426481795,990,513,694.6704980842912,147.41072477990053,216.0,1.0,39.22222222222222,37.49590291008786
15,15,1.0,0.003236245954692557,0.5131816851681583,0.31695016648213375,990,513,694.8539325842696,146.63261983829545,216.0,1.0,38.232209737827716,37.00526293580854
16,16,1.0,0.003236245954692557,0.5127343709867982,0.31858087099825094,993,513,697.1863799283154,147.00330721385814,216.0,1.0,38.11827956989247,37.16002226295661
17,17,1.0,0.003236245954692557,0.5246086784228254,0.3157841760104064,993,513,697.7210884353741,146.25345162931052,216.0,1.0,39.01020408163265,37.06239409335161
18,18,1.0,0.003236245954692557,0.5143003466628062,0.31368509125875615,993,513,698.3703703703703,146.3033600884586,180.0,1.0,36.31649831649832,31.58280884791303
19,19,1.0,0.003236245954692557,0.507198869092073,0.3117353535964245,993,513,697.5192307692307,145.5480814094735,180.0,1.0,35.55128205128205,31.107074674647265
20,20,1.0,0.003236245954692557,0.5117638607347346,0.31227432419732354,993,513,697.7876923076923,145.81008651507838,180.0,1.0,36.012307692307694,31.82872522247395
21,21,1.0,0.003236245954692557,0.5082953958282342,0.31387284242854224,993,513,698.3,145.29619224475897,180.0,1.0,35.69117647058823,31.738355750581604
22,22,1.0,0.0030513176144244107,0.5047351524879615,0.3163890967978583,993,513,700.3988764044943,147.00891378120016,180.0,1.0,35.27247191011236,31.571272832096046
23,23,1.0,0.0030513176144244107,0.5083993340558676,0.316625244333394,993,513,701.24043715847,146.98952382323364,180.0,1.0,35.32513661202186,31.28649359529022
24,24,1.0,0.0030513176144244107,0.5062140509325482,0.31982762919975,993,513,698.1723237597911,145.95612396221307,180.0,1.0,35.66057441253264,32.41985182475926
25,25,1.0,0.0030513176144244107,0.5084347220515342,0.31881719218107335,993,513,698.2379746835443,145.7088713977619,180.0,1.0,35.91139240506329,32.786259763421675
26,26,1.0,0.0030513176144244107,0.5145599105038156,0.3187612127652839,993,513,699.8962962962963,147.91409103879437,180.0,1.0,36.2320987654321,32.64374846204994
27,27,1.0,0.0030513176144244107,0.5094042360288551,0.31729500886722484,993,513,697.7080291970802,145.7993188406555,180.0,1.0,35.65206812652068,32.08241086913259
28,28,1.0,0.0030513176144244107,0.5113529631669642,0.31554077882209125,993,513,698.4856459330143,146.2672106651686,180.0,1.0,35.59569377990431,31.695821701077318
29,29,1.0,0.0030513176144244107,0.5078967874127179,0.31454974127327984,993,500,698.7276995305165,145.23607081653236,180.0,1.0,34.86150234741784,30.450222780543026
30,30,1.0,0.0030513176144244107,0.5100537973353507,0.31293129670864317,993,500,698.5159090909091,146.3302182597192,242.0,1.0,35.231818181818184,31.666771333836106
31,31,1.0,0.0030513176144244107,0.5086394674718414,0.3119180349438617,993,500,699.1902654867257,146.17885073328225,242.0,1.0,34.93805309734513,31.43804894163433
32,32,1.0,0.0030513176144244107,0.5066193938593384,0.312239149635273,993,500,699.0324675324675,146.88272442778882,242.0,1.0,34.98051948051948,31.915249235842627
33,33,1.0,0.0031437817845584837,0.5042124771071811,0.3106745698573521,993,500,699.5879828326181,146.83478311591048,187.0,1.0,34.3412017167382,30.516582797710907
34,34,1.0,0.0031437817845584837,0.5018316346399173,0.3114147289871388,993,500,697.7676348547718,145.72882268491168,264.0,1.0,34.63070539419087,32.18528303420724
35,35,1.0,0.0031437817845584837,0.500224248962113,0.31339210771212583,993,500,696.559595959596,145.27622713257986,264.0,1.0,35.03030303030303,33.964513078997754
36,36,1.0,0.0031437817845584837,0.49935484812258524,0.3106802562952754,993,500,696.0433925049309,145.46342086250252,264.0,1.0,34.743589743589745,33.30256155403972
37,37,1.0,0.0031437817845584837,0.500556397767958,0.3114370836807078,993,500,697.1996124031008,145.60622812830633,264.0,1.0,34.775193798449614,33.40175922582289
38,38,1.0,0.0031437817845584837,0.49571294463090204,0.31159687273438647,993,500,696.3759541984733,145.2264200230163,180.0,1.0,33.50954198473283,29.675135644287053
39,39,1.0,0.0031437817845584837,0.4988417782501804,0.3122634422314201,993,500,695.6560747663551,145.5773519097599,180.0,1.0,33.84485981308411,29.88799701972513
40,40,1.0,0.0031437817845584837,0.503556816687662,0.31310450175581006,993,500,695.9834862385321,145.18706778933495,180.0,1.0,34.22752293577982,30.050991809632187
41,41,1.0,0.0031437817845584837,0.5030921106306601,0.31237449653756644,993,500,695.0017825311943,145.1067648702246,180.0,1.0,34.213903743315505,29.911247632155803
42,42,1.0,0.0031437817845584837,0.506324253088583,0.31058344552869493,993,500,693.0017793594307,144.07059691423493,180.0,1.0,34.405693950177934,29.712691424579212
43,43,1.0,0.0031437817845584837,0.5097871801713231,0.31028900532871956,993,500,694.05719237435,144.17595774884927,189.0,1.0,34.74350086655112,30.19123188711492
