,generation,coverage_max,coverage_min,coverage_mean,coverage_std,altitude_max,altitude_min,altitude_mean,altitude_std,costs_max,costs_min,costs_mean,costs_std
42,42,1.0,0.003236245954692557,0.7515042550641255,0.27518867676504005,990,500,660.3333333333334,128.12777713176513,204.0,1.0,64.04938271604938,37.94631959894115
43,43,1.0,0.003236245954692557,0.7525139643633993,0.2750643062288411,990,500,661.233606557377,128.74189709491486,204.0,1.0,63.97950819672131,37.799389109363744
44,44,1.0,0.003236245954692557,0.7549520528537128,0.273597909850337,990,500,659.5685483870968,128.45369421467976,204.0,1.0,64.38709677419355,37.71901434766047
45,45,1.0,0.003236245954692557,0.7509818814257094,0.27730959145854533,990,500,660.0515873015873,127.88986685925983,204.0,1.0,63.98015873015873,37.86403126609375
46,46,1.0,0.003236245954692557,0.7497706455154878,0.2776152551125913,990,500,658.96484375,127.32004884393714,204.0,1.0,63.96484375,37.80479706015898
47,47,1.0,0.003236245954692557,0.751882217069457,0.2763961219185638,990,500,660.1660231660231,126.95408834112665,204.0,1.0,63.82239382239382,37.515776015715794
48,48,1.0,0.003236245954692557,0.7545416940409276,0.2748747796874933,990,500,658.3872180451128,126.10958272420473,204.0,1.0,64.15413533834587,37.273931426219576
49,49,1.0,0.003236245954692557,0.7500666185580025,0.2772148122214047,990,500,658.2915129151291,126.67795228203397,204.0,1.0,63.974169741697416,37.79196559667108
50,50,1.0,0.003236245954692557,0.7520414621621944,0.2777643888753186,990,500,660.5793357933579,126.64713364422397,204.0,1.0,63.988929889298895,37.969235440837274
51,51,1.0,0.003236245954692557,0.752792015919918,0.2765702074097138,990,500,662.0398550724638,128.21618904440194,204.0,1.0,63.833333333333336,37.873681595215395
52,52,1.0,0.003236245954692557,0.7517237250421577,0.2779955501816954,990,500,662.8273381294964,128.81343675329728,204.0,1.0,63.62589928057554,37.8854959971505
53,53,1.0,0.003236245954692557,0.7523379991671667,0.27645575155304236,990,500,661.1205673758865,128.64411861874197,204.0,1.0,63.776595744680854,37.70020934704585
54,54,1.0,0.003236245954692557,0.7545427009102937,0.27379730531431634,990,500,660.8586206896551,128.47512924866498,204.0,1.0,63.817241379310346,37.34582210033457
55,55,1.0,0.003236245954692557,0.7542058702252877,0.2751572338753234,990,500,660.2601351351351,127.85040211379726,204.0,1.0,63.979729729729726,37.41203823199785
56,56,1.0,0.003236245954692557,0.7544000616427802,0.27397623221187606,990,500,662.84,129.38207037213178,204.0,1.0,63.666666666666664,37.302732720946736
57,57,1.0,0.003236245954692557,0.7524991010427904,0.27329808998481714,990,500,663.7320261437909,129.780344392498,204.0,1.0,63.16339869281046,37.09464324658403
58,58,1.0,0.003236245954692557,0.7517909713211937,0.2746981500594567,990,500,663.7032258064517,128.96579783886193,204.0,1.0,63.06774193548387,37.08450846846197
59,59,1.0,0.003236245954692557,0.7533153427008695,0.27407929809830583,990,500,664.0,129.49321831564612,204.0,1.0,63.115015974440894,36.865045784874596
60,60,1.0,0.003236245954692557,0.7487555985304906,0.27590755438305864,990,500,660.0567823343848,127.76289572899054,204.0,1.0,63.02523659305994,36.977661667075935
61,61,1.0,0.003236245954692557,0.7496980421654007,0.27530524174244153,990,500,659.8620689655172,127.38455040741155,204.0,1.0,63.0564263322884,36.86465916517935
62,62,1.0,0.003236245954692557,0.7503965072861484,0.27428228179521424,990,500,659.7186544342508,127.74053596351175,204.0,1.0,63.25688073394495,37.08597299106928
63,63,1.0,0.003236245954692557,0.751593886156993,0.273419771333712,990,500,659.4272727272727,127.23595048524152,204.0,1.0,63.3,36.928473540815496
64,64,1.0,0.003236245954692557,0.7514412713266381,0.2726064785391794,990,500,658.4939759036145,127.36439371093039,204.0,1.0,63.256024096385545,36.82633523202888
65,65,1.0,0.003236245954692557,0.7539060608061995,0.2719166245754381,990,500,658.2172619047619,126.97964509440614,204.0,1.0,63.604166666666664,36.952828105236065
66,66,1.0,0.003236245954692557,0.7559559608704725,0.27161728040902866,990,500,659.8141592920354,126.82967766339004,204.0,1.0,63.528023598820056,36.75629333771885
67,67,1.0,0.003236245954692557,0.7527766446384379,0.2729092982863037,990,500,660.8,127.25574556286668,204.0,1.0,62.59117647058824,35.8553375615149
68,68,1.0,0.003236245954692557,0.7501532606981846,0.27446995498146287,990,500,659.4739884393064,126.98670780486711,204.0,1.0,62.80057803468208,36.663975127210044
69,69,1.0,0.003236245954692557,0.7516628403359794,0.27345794204565,990,500,658.2678062678062,126.89537677282277,204.0,1.0,63.27920227920228,37.24807332223994
70,70,1.0,0.003236245954692557,0.7524713210458143,0.2728735452040942,990,500,657.2917847025495,126.90463655402054,204.0,1.0,63.45325779036827,37.24303926550101
71,71,1.0,0.003236245954692557,0.7539808156272219,0.2718781793633415,990,500,657.0028011204482,127.47210531163716,204.0,1.0,63.719887955182074,37.42910860244905
72,72,1.0,0.003236245954692557,0.7566645328781251,0.2707870073653312,990,500,656.4175824175824,127.08883389592589,204.0,1.0,64.17857142857143,37.48944361452384
73,73,1.0,0.003236245954692557,0.7573175257601378,0.2707024109322789,990,500,656.6027397260274,126.96343028540116,204.0,1.0,64.23287671232876,37.4522848625697
74,74,1.0,0.003236245954692557,0.7557661963054534,0.27191190505827506,990,500,655.7907608695652,126.7857607313027,204.0,1.0,64.17663043478261,37.49098053282473
75,75,1.0,0.003236245954692557,0.7576309732539288,0.27159724691551096,990,500,655.6846361185984,126.44469042346603,204.0,1.0,64.50134770889488,37.71288221105964
76,76,1.0,0.003236245954692557,0.7594362636605976,0.270398024575472,990,500,655.1063829787234,126.17530391938408,204.0,1.0,64.87765957446808,38.00527585622558
77,77,1.0,0.003236245954692557,0.7584478185755652,0.27032247056096664,990,500,654.1605263157895,126.20301532150259,204.0,1.0,64.76842105263158,37.86553145585556
78,78,1.0,0.003236245954692557,0.7591272436335065,0.2697889693216169,990,500,653.9170984455959,125.9082880734429,204.0,1.0,64.8238341968912,37.83800126257283
79,79,1.0,0.003236245954692557,0.7572106798463312,0.27038697891611385,990,500,654.258883248731,126.46154806784801,204.0,1.0,64.41370558375634,37.65632610396912
80,80,1.0,0.003236245954692557,0.7594331763273414,0.2693004693560098,990,500,653.1064356435644,127.00179189516946,204.0,1.0,65.00990099009901,37.93274577426848
81,81,1.0,0.003236245954692557,0.7581185253677163,0.2703052136545402,990,500,653.3975308641975,126.68252786069361,204.0,1.0,64.84938271604938,38.005660480754884
82,82,1.0,0.003236245954692557,0.758952951185961,0.2699317090949838,990,500,653.2309582309582,127.32981774707437,204.0,1.0,64.94348894348894,37.93881839873079
83,83,1.0,0.003236245954692557,0.759740787642856,0.26948066911674956,990,500,653.4347826086956,126.69591189104798,204.0,1.0,64.93719806763285,37.77569735014791
84,84,1.0,0.003236245954692557,0.7605549183825884,0.26908486585208014,990,500,653.8942307692307,127.46500910033714,204.0,1.0,64.95913461538461,37.70776358298154
