,generation,coverage_max,coverage_min,coverage_mean,coverage_std,altitude_max,altitude_min,altitude_mean,altitude_std,costs_max,costs_min,costs_mean,costs_std
0,0,1.0,0.009986130374479889,0.6299667969570882,0.33332929230049513,984,513,703.030303030303,129.7308475383951,216.0,1.0,59.0,47.524993424512964
1,1,1.0,0.009986130374479889,0.6462337973664835,0.32084717886515496,984,513,714.3148148148148,137.8987629856915,216.0,1.0,58.51851851851852,45.93545132389405
2,2,1.0,0.009986130374479889,0.6784596378739304,0.31387306269406945,993,513,710.655737704918,141.4632914982896,230.0,1.0,64.31147540983606,51.23232735412495
3,3,1.0,0.009986130374479889,0.7174657320288388,0.2975705595505038,988,513,725.5540540540541,141.14309671557723,230.0,1.0,64.45945945945945,47.058747658758
4,4,1.0,0.009986130374479889,0.7284008101622527,0.28526089570857943,989,513,714.7619047619048,136.03008340624106,207.0,1.0,65.27380952380952,45.03635778637167
5,5,1.0,0.009986130374479889,0.7197160806070001,0.2852125046136387,989,513,707.1058823529412,133.63347380850672,207.0,1.0,63.44705882352941,45.16965529095435
6,6,1.0,0.009986130374479889,0.7290293695403558,0.278940214229064,989,513,709.6105263157895,138.48990244601688,207.0,1.0,62.94736842105263,44.064596784829774
7,7,1.0,0.009986130374479889,0.7334409118389702,0.2768515559257542,989,513,704.2019230769231,138.11486564729637,207.0,1.0,63.55769230769231,43.601199529922276
8,8,1.0,0.009986130374479889,0.7376832406645965,0.26999869670225124,989,513,704.9734513274336,135.35261226152127,207.0,1.0,62.6283185840708,41.37377419208451
9,9,1.0,0.009986130374479889,0.7429238383241248,0.26747686994013486,989,513,702.188524590164,135.54178593701383,207.0,1.0,62.74590163934426,40.57491010676503
10,10,1.0,0.009986130374479889,0.7410752957289202,0.27268286153744037,989,513,701.9473684210526,140.88961484995193,207.0,1.0,62.954887218045116,40.878027116461396
11,11,1.0,0.009986130374479889,0.7376295041376164,0.2712734332623239,989,513,702.0536912751678,140.3213390003459,207.0,1.0,61.328859060402685,39.43459226279261
12,12,1.0,0.009986130374479889,0.7355360488600141,0.2708785014431513,989,513,703.1513157894736,141.169981606808,207.0,1.0,60.74342105263158,39.41853813225187
13,13,1.0,0.009986130374479889,0.7421286372742684,0.2642007498586941,989,513,699.5333333333333,140.16664878242003,207.0,1.0,61.63030303030303,39.12771836460446
14,14,1.0,0.009986130374479889,0.7453552338356527,0.2610194642579858,989,513,701.4157303370787,140.20238067796373,207.0,1.0,61.837078651685395,39.42870812220289
15,15,1.0,0.009986130374479889,0.7493119288616087,0.2572273827224035,989,513,705.8085106382979,142.9109723689486,207.0,1.0,61.43617021276596,38.85378005839956
16,16,1.0,0.009986130374479889,0.7508434451499291,0.2591155527949751,989,513,705.8542713567839,143.05937126385967,207.0,1.0,61.72361809045226,39.47367099719537
17,17,1.0,0.009986130374479889,0.7494419126874051,0.25870312277869667,989,513,704.5809523809523,141.09590080498094,207.0,1.0,61.06666666666667,39.07513720625176
18,18,1.0,0.009986130374479889,0.7430468463423475,0.26463596258702776,989,513,708.3849765258216,139.74131140379788,187.0,1.0,58.79342723004695,35.88601653861864
19,19,1.0,0.009986130374479889,0.7468979096492967,0.2625497479352773,989,513,709.2901785714286,140.39029737903624,187.0,1.0,59.33482142857143,36.380394882498656
20,20,1.0,0.009986130374479889,0.7453911393817654,0.26259455735144516,989,513,711.1120689655172,139.5807743959828,187.0,1.0,58.5301724137931,35.71688753770964
21,21,1.0,0.009986130374479889,0.7431121772280453,0.2627439365122632,989,513,711.2418032786885,139.16577930679696,187.0,1.0,58.22950819672131,35.555158999002906
22,22,1.0,0.009986130374479889,0.745060092716018,0.2609227868574406,989,513,711.5875486381323,138.37774218369802,187.0,1.0,58.478599221789885,35.57738771720254
23,23,1.0,0.009986130374479889,0.7429995027870097,0.26143520134811377,989,513,712.8037735849057,138.9196109951343,187.0,1.0,57.87547169811321,35.299524127943066
24,24,1.0,0.009986130374479889,0.7399293357765472,0.2605346765868442,989,513,711.3759124087592,138.42132266325794,187.0,1.0,57.56934306569343,35.26919930119024
25,25,1.0,0.009986130374479889,0.7406759791295159,0.26100253354951813,989,513,709.7,138.18571992056246,187.0,1.0,58.02857142857143,35.86452862819304
26,26,1.0,0.009986130374479889,0.7415243056730151,0.2602127530991296,989,513,707.7630662020906,138.20945248787834,187.0,1.0,58.33101045296167,35.82257921817673
27,27,1.0,0.009986130374479889,0.7424075318580373,0.25904521042878553,989,513,706.5017182130584,137.46463807530824,187.0,1.0,58.40549828178694,35.80724985360435
28,28,1.0,0.009986130374479889,0.747444183406141,0.25513822371752015,989,513,705.9251700680272,137.58172692162103,187.0,1.0,58.98979591836735,35.92687726279341
29,29,1.0,0.009986130374479889,0.737932488660644,0.2559277762553014,989,500,700.9594594594595,137.0645958504202,187.0,1.0,57.932432432432435,35.6327143844277
30,30,1.0,0.009986130374479889,0.7420249653259362,0.2539264194796526,989,500,700.7307692307693,138.51450508063894,187.0,1.0,58.80448717948718,36.57468567921808
31,31,1.0,0.009986130374479889,0.7444128377960547,0.25367939242770143,989,500,702.0445859872611,137.88953971309104,187.0,1.0,58.62101910828026,36.45181077617754
32,32,1.0,0.009986130374479889,0.7431321945024785,0.2531013741835335,989,500,701.1740506329114,137.59537445177585,187.0,1.0,58.31962025316456,36.04885214272036
33,33,1.0,0.009986130374479889,0.7427241192504163,0.2527326410366623,989,500,700.2576687116565,137.77873404990527,187.0,1.0,58.15644171779141,35.759066476904415
34,34,1.0,0.009986130374479889,0.7357141438980739,0.24971689754664234,989,500,702.6932515337423,140.22725868173782,187.0,1.0,55.395705521472394,33.35026024521827
35,35,1.0,0.009986130374479889,0.7377108907611734,0.2490493742582905,989,500,702.1432835820896,140.15871160326643,187.0,1.0,55.77910447761194,33.734683982323816
36,36,1.0,0.009986130374479889,0.7277603659925063,0.25247660602152794,989,500,701.8985074626866,140.8404685188741,187.0,1.0,54.11641791044776,33.079402735445655
37,37,1.0,0.009986130374479889,0.7337289191742548,0.2515197469513658,1000,500,700.9246376811594,141.06668018174648,187.0,1.0,55.15652173913043,33.481492103069826
38,38,1.0,0.009986130374479889,0.7312280756743486,0.25068970665438134,1000,500,697.2344632768362,140.64539158592078,187.0,1.0,54.96610169491525,33.27044274423713
39,39,1.0,0.009986130374479889,0.7303334424202756,0.2501999316003812,1000,500,696.7415730337078,140.70586866965417,187.0,1.0,54.92696629213483,33.49778639411719
40,40,1.0,0.009986130374479889,0.727584507284419,0.25261996656576435,1000,500,697.4683195592287,141.23975918163993,187.0,1.0,54.633608815426996,33.4215610913113
41,41,1.0,0.009986130374479889,0.7276460289670539,0.2513993900425398,1000,500,698.2568306010929,141.70979276032395,168.0,1.0,54.03005464480874,31.84597647319443
42,42,1.0,0.009986130374479889,0.7244971625692846,0.2518835906827904,1000,500,693.3434065934066,141.12191234438066,168.0,1.0,54.222527472527474,32.125313143352734
43,43,1.0,0.009986130374479889,0.7251904560895696,0.2515514776947472,1000,500,693.0652173913044,140.94198890488556,168.0,1.0,54.22010869565217,31.963158765120284
44,44,1.0,0.009986130374479889,0.7248761904761905,0.25034617667646936,1000,500,693.8613333333333,141.6198571129725,168.0,1.0,54.0,31.799337429615825
45,45,1.0,0.009986130374479889,0.7229917404367285,0.25297304859163044,1000,500,691.9182058047494,139.2903258640457,168.0,1.0,53.95514511873351,31.80072864739641
46,46,1.0,0.009986130374479889,0.7233533830833354,0.2529963237673893,1000,500,692.426735218509,139.32359760785758,168.0,1.0,54.123393316195376,32.29224146074131
47,47,1.0,0.009986130374479889,0.7204239494146922,0.25304161111770856,1000,500,690.8165374677003,139.92303560031408,168.0,1.0,54.036175710594314,32.41775138756606
48,48,1.0,0.009986130374479889,0.7199078196073702,0.2532528824645827,1000,500,689.5140664961637,140.10027244829993,168.0,1.0,54.07928388746803,32.29037096290108
49,49,1.0,0.009986130374479889,0.7195317651973312,0.2528357253137072,1000,500,690.9543147208121,140.38501382276428,168.0,1.0,53.65482233502538,32.017689760536214
50,50,1.0,0.009986130374479889,0.7189144985212703,0.25190896735343604,1000,500,692.1582914572864,140.90963061156836,168.0,1.0,53.4070351758794,31.90319347507516
51,51,1.0,0.009986130374479889,0.711151248790338,0.2513583735866112,1000,500,687.6599496221662,138.52433959269916,168.0,1.0,52.813602015113354,31.974824635603095
52,52,1.0,0.009986130374479889,0.7069288736257018,0.25102193678018003,1000,500,688.5012594458439,138.07463259077124,168.0,1.0,51.6095717884131,30.17652122763708
53,53,1.0,0.009986130374479889,0.7065679167549175,0.24961191828583773,1000,500,687.7167487684729,138.96188682653613,168.0,1.0,51.566502463054185,30.06543088671266
54,54,1.0,0.009986130374479889,0.7053416987021748,0.24908824804077523,1000,500,687.9057071960298,138.9193224552527,168.0,1.0,51.21091811414392,29.67464837399334
55,55,1.0,0.009986130374479889,0.7067428932264358,0.24835695752423056,1000,500,687.8878048780488,139.9481290479458,168.0,1.0,51.28048780487805,29.583281139671577
56,56,1.0,0.009986130374479889,0.7057894824791537,0.2478341437201927,1000,500,688.7662650602409,140.33381809712512,168.0,1.0,51.089156626506025,29.48575768556464
57,57,1.0,0.009986130374479889,0.7035525356520502,0.2467632281177398,1000,500,686.9711538461538,139.9170120115195,168.0,1.0,50.96394230769231,29.565710321762907
58,58,1.0,0.009986130374479889,0.7073790333132703,0.2469850009131279,1000,500,687.4528301886793,141.4065200629766,210.0,1.0,51.761792452830186,31.13476165105386
59,59,1.0,0.009986130374479889,0.7076280764733078,0.24763467477025417,1000,500,687.8352941176471,141.92697157630505,210.0,1.0,51.821176470588235,31.295774377632377
60,60,1.0,0.009986130374479889,0.7087956277354425,0.24785461133321834,1000,500,689.2311212814645,142.76502521184884,224.0,1.0,52.04347826086956,32.1913777672353
61,61,1.0,0.009986130374479889,0.7080210070283158,0.24862539439565715,1000,500,688.3505617977528,142.4458749142602,224.0,1.0,52.119101123595506,32.30634220920016
62,62,1.0,0.009986130374479889,0.7077907200340399,0.2483917993141107,1000,500,689.0752212389381,142.49784253610787,224.0,1.0,52.1283185840708,32.44796474036314
