time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T05:56:00.000Z,100.0,21.81292696928132,203.0189548366524,99.0947807332484,168.26314565644293,-63.176773074078866,29.74117839097152,35.0,0.12388203240094163,12.530923776206542
