,generation,index,coverage,altitude,num_sats,inclination,num_planes,num_sats_per_plane,phasing
0,0,1,0.9462783171521035,503,252,16,12,21,1
1,0,2,1.0,624,182,22,13,14,4
2,0,3,0.9143781784558483,548,154,16,11,14,6
3,0,4,0.9217753120665741,716,75,17,5,15,2
4,0,5,0.929079981507166,974,42,18,3,14,2
5,0,6,0.9733703190013869,661,88,19,4,22,3
6,0,7,0.9599630143319464,843,75,25,5,15,3
7,0,8,0.9649560795191863,775,81,18,9,9,3
8,0,9,0.9996301433194638,867,88,20,4,22,3
9,0,10,1.0,936,144,19,9,16,5
10,0,11,1.0,714,190,25,10,19,9
11,0,12,1.0,947,144,16,8,18,1
12,0,13,1.0,716,192,21,8,24,1
13,0,14,1.0,744,238,23,14,17,3
14,0,15,1.0,879,207,22,9,23,7
15,0,16,0.8822006472491909,607,88,25,4,22,1
16,0,17,0.8571428571428571,635,70,22,5,14,4
17,0,18,0.855755894590846,746,182,18,14,13,1
18,0,19,0.849468331021729,706,52,20,13,4,4
19,0,20,0.8424410540915396,783,50,17,5,10,2
20,0,21,0.8338418862690707,963,42,15,2,21,1
21,0,22,0.8186777623670828,844,44,25,11,4,1
22,0,23,0.8104484512251503,598,135,18,9,15,3
23,0,24,0.7902912621359224,748,45,18,9,5,8
24,0,25,0.7655108645399907,941,28,18,7,4,5
25,0,26,0.7475728155339806,689,45,19,3,15,2
26,0,27,0.7264909847434119,798,42,23,3,14,1
27,0,28,0.7064262598243181,660,65,18,5,13,2
28,0,29,0.696162736939436,635,48,16,2,24,1
29,0,30,0.6314378178455848,510,72,24,9,8,4
30,0,31,0.6070272769301895,670,99,17,11,9,3
31,0,32,0.5118816458622284,535,44,24,2,22,1
32,0,33,0.4852519648636153,579,35,18,5,7,1
33,0,34,0.47877947295423023,983,18,17,9,2,6
34,0,35,0.47193712436430885,977,16,20,2,8,1
35,0,36,0.36819232547387887,536,36,23,4,9,3
36,0,37,0.29218677762367085,626,20,24,10,2,2
37,0,38,0.26269070735090155,977,10,25,2,5,1
38,0,39,0.15173370319001386,521,12,19,6,2,3
39,0,40,0.15071659731853906,813,9,25,9,1,5
40,0,41,0.14147018030513175,529,12,23,2,6,1
41,0,42,0.1297272306981045,818,6,24,2,3,1
42,0,43,0.12649098474341192,787,6,15,2,3,1
43,0,44,0.1231622746185853,796,24,23,1,24,1
44,0,45,0.11252889505316689,975,15,16,1,15,1
45,0,46,0.08312528895053167,525,9,25,9,1,2
46,0,47,0.06777623670827554,660,19,15,1,19,1
47,0,48,0.04900601017105871,584,13,21,1,13,1
48,0,49,0.03522884882108183,617,11,16,1,11,1
49,0,50,0.006564956079519187,716,1,19,1,1,1
50,1,1,0.9462783171521035,503,252,16,12,21,1
51,1,2,1.0,624,182,22,13,14,4
52,1,3,0.9143781784558483,548,154,16,11,14,6
53,1,4,0.9217753120665741,716,75,17,5,15,2
54,1,5,0.929079981507166,974,42,18,3,14,2
55,1,6,0.9649560795191863,775,81,18,9,9,3
56,1,7,0.9996301433194638,867,88,20,4,22,3
57,1,8,0.9996301433194638,867,88,20,4,22,3
58,1,9,1.0,936,144,19,9,16,5
59,1,10,0.9064262598243181,689,72,19,3,24,1
60,1,11,1.0,775,171,18,9,19,3
61,1,12,0.965880721220527,963,63,15,3,21,1
62,1,13,0.9925104022191401,584,190,25,10,19,1
63,1,14,0.9546000924641701,775,72,18,9,8,4
64,1,15,0.9342579750346741,617,77,20,7,11,1
65,1,16,0.9394359685621821,746,65,18,5,13,1
66,1,17,0.9807674526121128,660,88,18,4,22,2
67,1,18,0.946740638002774,584,117,25,9,13,1
68,1,19,0.9707813222376329,843,75,25,5,15,2
69,1,20,1.0,714,190,25,10,19,9
70,1,21,1.0,947,144,16,8,18,1
71,1,22,0.9638465094775774,963,65,18,5,13,2
72,1,23,0.9220527045769764,787,81,15,9,9,3
73,1,24,0.9733703190013869,661,88,19,4,22,3
74,1,25,0.9599630143319464,843,75,25,5,15,3
75,1,26,1.0,716,192,21,8,24,1
76,1,27,0.9579288025889967,661,88,17,4,22,3
77,1,28,1.0,744,238,23,14,17,3
78,1,29,1.0,879,207,22,9,23,7
79,1,30,0.9052242256125751,746,196,18,14,14,1
80,1,31,1.0,970,207,19,9,23,4
81,1,32,1.0,975,252,16,12,21,1
82,1,33,0.8833102172907998,963,42,20,2,21,1
83,1,34,0.8822006472491909,607,88,25,4,22,1
84,1,35,0.8724919093851132,607,88,25,4,22,3
85,1,36,0.8676837725381414,941,44,18,2,22,1
