,generation,index,coverage,altitude,num_sats,inclination,num_planes,num_sats_per_plane,phasing
269,5,20,0.9575589459084605,578,102,20,6,17,5
270,5,21,0.6782246879334258,662,45,15,3,15,2
271,5,22,0.9813222376329173,852,72,23,4,18,3
272,5,23,0.9408229311141932,852,51,18,3,17,2
273,5,24,0.7943596856218216,589,72,15,6,12,3
274,5,25,0.993712436430883,945,85,25,5,17,2
275,5,26,0.5147480351363847,610,36,23,4,9,1
276,5,27,0.9727230698104484,650,120,25,10,12,4
277,5,28,1.0,821,120,17,10,12,5
278,5,29,0.8385575589459084,513,92,23,4,23,1
279,5,30,0.8042533518261673,874,42,22,14,3,13
280,5,31,0.93666204345816,811,63,16,7,9,3
281,5,32,0.7915857605177994,685,51,18,3,17,2
282,5,33,0.8432732316227461,573,84,21,7,12,5
283,5,34,0.6795191863153028,860,28,16,7,4,5
284,5,35,0.9558945908460471,874,56,23,7,8,4
285,5,36,0.6251502542764679,825,27,20,3,9,2
286,5,37,0.9217753120665741,722,66,17,3,22,2
287,5,38,0.8466019417475729,860,44,19,2,22,1
288,5,39,0.7484049930651873,573,63,21,7,9,1
289,5,40,0.9995376791493297,772,88,20,4,22,2
290,5,41,1.0,825,88,20,4,22,2
291,5,42,0.9033749422098937,547,90,18,5,18,1
292,5,43,0.9194637078132224,665,68,18,4,17,2
293,5,44,0.9398982894128525,573,92,19,4,23,3
294,5,45,0.7001386962552011,722,42,17,3,14,1
295,5,46,0.9003236245954692,772,54,17,9,6,1
296,5,47,0.7299121590383726,650,56,23,7,8,1
297,5,48,0.7718908922792418,547,70,18,5,14,3
298,5,49,0.877207582061951,722,54,17,9,6,1
299,5,50,0.7586685159500693,825,36,20,3,12,2
300,6,1,0.5329634766527971,722,27,17,3,9,2
301,6,2,0.7102172907998151,984,27,23,3,9,2
302,6,3,1.0,552,216,18,12,18,2
303,6,4,0.5051317614424411,573,36,16,3,12,2
304,6,5,1.0,909,72,21,4,18,1
305,6,6,0.5504392048081368,513,51,18,3,17,1
306,6,7,0.9956541840036985,513,216,25,12,18,2
307,6,8,0.970873786407767,552,162,25,9,18,2
308,6,9,0.873416551086454,932,42,21,14,3,5
309,6,10,1.0,691,135,22,9,15,2
310,6,11,0.9759593157651411,610,132,23,6,22,1
311,6,12,0.9995376791493297,694,108,25,9,12,5
312,6,13,0.7887193712436431,804,40,16,10,4,2
313,6,14,1.0,573,161,21,7,23,1
314,6,15,0.582246879334258,662,36,15,3,12,2
315,6,16,0.9600554785020804,730,72,22,6,12,4
316,6,17,0.6359685621821544,650,45,15,3,15,1
317,6,18,0.6439204808136847,685,36,18,3,12,2
318,6,19,0.9872399445214979,650,120,17,10,12,5
319,6,20,0.9575589459084605,578,102,20,6,17,5
320,6,21,0.7508090614886731,772,42,20,3,14,2
321,6,22,0.5198335644937586,547,42,22,14,3,3
322,6,23,0.8432732316227461,573,84,21,7,12,5
323,6,24,1.0,821,120,17,10,12,5
324,6,25,0.9408229311141932,852,51,18,3,17,2
325,6,26,0.8213592233009709,825,45,15,3,15,1
326,6,27,0.7718908922792418,547,70,18,5,14,3
327,6,28,0.8042533518261673,874,42,22,14,3,13
328,6,29,0.7963014331946371,720,56,23,7,8,1
329,6,30,0.6795191863153028,860,28,16,7,4,5
330,6,31,0.9033749422098937,547,90,18,5,18,1
331,6,32,0.877207582061951,722,54,17,9,6,1
332,6,33,0.9995376791493297,772,88,20,4,22,2
333,6,34,1.0,825,88,20,4,22,2
334,6,35,0.9217753120665741,722,66,17,3,22,2
