,generation,nevals,new_hof,coverage_max,coverage_min,coverage_mean,coverage_std,altitude_max,altitude_min,altitude_mean,altitude_std,costs_max,costs_min,costs_mean,costs_std,coverage_gen,coverage_nevals,coverage_new_hof,altitude_gen,altitude_nevals,altitude_new_hof,costs_gen,costs_nevals,costs_new_hof
10,10,50,12,1.0,0.9507165973185391,0.9894091539528432,0.014228528909242436,943.0,513.0,682.5,124.10225622445388,276.0,54.0,119.1,58.375422910673635,10,50,12,10,50,12,10,50,12
11,11,50,14,1.0,0.9507165973185391,0.986542764678687,0.0155253725351498,943.0,513.0,689.56,125.14857729914472,276.0,54.0,105.44,46.062201423727025,11,50,14,11,50,14,11,50,14
12,12,50,11,1.0,0.9515487748497458,0.9883680073971337,0.013249931682994523,943.0,513.0,687.72,120.16539268857736,216.0,54.0,102.26,39.05115107138329,12,50,11,12,50,11,12,50,11
13,13,50,11,1.0,0.9596856218215442,0.9894239482200647,0.012252279077615759,943.0,513.0,690.26,123.06239230569182,216.0,54.0,102.46,38.24249468850064,13,50,11,13,50,11,13,50,11
14,14,50,11,1.0,0.9596856218215442,0.9893499768839575,0.01248065859491955,943.0,513.0,675.96,120.85097599936873,216.0,54.0,106.18,36.42289939035606,14,50,11,14,50,11,14,50,11
15,15,50,10,1.0,0.9596856218215442,0.9874895977808599,0.014176470147685555,943.0,513.0,664.02,122.29824037981905,216.0,54.0,107.7,36.73976047826115,15,50,10,15,50,10,15,50,10
16,16,50,11,1.0,0.9596856218215442,0.9878982894128525,0.013711742963246646,943.0,513.0,668.78,121.03343174511743,216.0,54.0,107.5,39.18481848879742,16,50,11,16,50,11,16,50,11
17,17,50,10,1.0,0.9561719833564494,0.9869052242256124,0.014117106461274419,943.0,513.0,666.1,118.60189711804782,216.0,54.0,106.76,39.4236274333045,17,50,10,17,50,10,17,50,10
18,18,50,6,1.0,0.9561719833564494,0.9868275543226999,0.014140347071482597,943.0,513.0,664.84,119.75597855639609,216.0,54.0,106.84,39.37936515486252,18,50,6,18,50,6,18,50,6
19,19,50,14,1.0,0.9561719833564494,0.9864613962089689,0.014134140794713734,943.0,513.0,655.6,120.2522349064665,216.0,54.0,109.06,39.06272391935821,19,50,14,19,50,14,19,50,14
20,20,50,12,1.0,0.9561719833564494,0.9859528432732317,0.014162816834966417,943.0,513.0,669.0,129.75130057151642,216.0,54.0,105.28,39.85174525663839,20,50,12,20,50,12,20,50,12
21,21,50,10,1.0,0.9624595469255663,0.9865631067961165,0.013466395394138995,943.0,513.0,652.74,122.98744814004397,216.0,54.0,110.08,42.04323488981313,21,50,10,21,50,10,21,50,10
22,22,50,8,1.0,0.9624595469255663,0.9855127138233936,0.013582674262887824,943.0,513.0,657.96,126.00539036088892,216.0,54.0,105.5,38.02065228267395,22,50,8,22,50,8,22,50,8
23,23,50,7,1.0,0.9624595469255663,0.9860619509939899,0.01372347481610294,943.0,513.0,656.92,124.11185922384692,216.0,54.0,106.08,38.718904943192804,23,50,7,23,50,7,23,50,7
24,24,50,8,1.0,0.9624595469255663,0.9876486361534904,0.012949052791584809,943.0,513.0,658.18,130.34840850581952,216.0,54.0,108.64,42.305914480129125,24,50,8,24,50,8,24,50,8
25,25,50,14,1.0,0.9624595469255663,0.9881534905224225,0.013058096919824024,943.0,513.0,654.04,127.2176025556212,216.0,54.0,109.9,41.393356954951116,25,50,14,25,50,14,25,50,14
26,26,50,8,1.0,0.9624595469255663,0.9882219140083219,0.013080473036569907,943.0,513.0,654.88,127.14851788361514,216.0,54.0,109.62,41.52006262037666,26,50,8,26,50,8,26,50,8
27,27,50,6,1.0,0.9624595469255663,0.9876893203883494,0.013166560302571812,943.0,513.0,658.62,130.1070159522537,216.0,54.0,107.48,39.04215158005511,27,50,6,27,50,6,27,50,6
28,28,50,6,1.0,0.9624595469255663,0.9873971336107258,0.01351166044751683,943.0,513.0,654.84,130.84087434743012,216.0,54.0,109.42,41.39086372618962,28,50,6,28,50,6,28,50,6
29,29,50,13,1.0,0.9594082293111419,0.9876763754045307,0.01340063334587176,943.0,500.0,663.64,130.70329146582347,204.0,48.0,104.62,35.74850486384011,29,50,13,29,50,13,29,50,13
30,30,50,11,1.0,0.9500693481276006,0.985218677762367,0.0159224483348032,943.0,500.0,668.96,134.3940415345859,204.0,48.0,102.2,36.14913553599864,30,50,11,30,50,11,30,50,11
31,31,50,12,1.0,0.9500693481276006,0.985742024965326,0.01574954453897955,943.0,500.0,662.68,132.36093683560873,204.0,48.0,103.48,36.169733203328995,31,50,12,31,50,12,31,50,12
32,32,50,8,1.0,0.9509015256588073,0.984110957004161,0.01659391952750025,943.0,500.0,656.98,133.82010162901537,204.0,48.0,103.96,36.1867157946117,32,50,8,32,50,8,32,50,8
33,33,50,5,1.0,0.9509015256588073,0.9833379565418402,0.016420345398708087,943.0,500.0,655.82,136.89874944644308,204.0,48.0,103.78,37.070360127735476,33,50,5,33,50,5,33,50,5
34,34,50,10,1.0,0.9509015256588073,0.9837854831252889,0.016261761270546387,943.0,500.0,662.46,134.64712547990024,204.0,48.0,101.56,35.56749077458234,34,50,10,34,50,10,34,50,10
35,35,50,5,1.0,0.9509015256588073,0.9832417938049005,0.01653519523704492,943.0,500.0,671.12,135.7679844440507,204.0,48.0,98.6,34.57571402010377,35,50,5,35,50,5,35,50,5
36,36,50,9,1.0,0.9509015256588073,0.9834137771613501,0.016623256646840435,943.0,500.0,668.06,135.52186687025824,204.0,48.0,99.44,34.33142001141229,36,50,9,36,50,9,36,50,9
37,37,50,4,1.0,0.9509015256588073,0.9834193250115582,0.016628744017382624,943.0,500.0,668.06,135.52186687025824,204.0,48.0,99.68,34.515758719750025,37,50,4,37,50,4,37,50,4
38,38,50,8,1.0,0.9509015256588073,0.982472491909385,0.016796606153144933,943.0,500.0,667.26,135.65556531156398,204.0,48.0,98.38,33.89978760995414,38,50,8,38,50,8,38,50,8
39,39,50,7,1.0,0.9509015256588073,0.9817938049006011,0.017298731619376166,943.0,500.0,672.82,141.03924134793124,204.0,48.0,97.26,34.41848921727972,39,50,7,39,50,7,39,50,7
40,40,50,6,1.0,0.9509015256588073,0.9819990753582987,0.01720292284680017,943.0,500.0,664.94,128.98192276439363,204.0,48.0,98.94,33.947848238143166,40,50,6,40,50,6,40,50,6
41,41,50,8,1.0,0.9509015256588073,0.9817457235321312,0.017031921121323453,943.0,500.0,666.88,128.39947663444738,204.0,48.0,97.78,33.36002997600571,41,50,8,41,50,8,41,50,8
42,42,50,13,1.0,0.9516412390198798,0.9821562644475266,0.01690432669295589,971.0,500.0,665.96,131.51531621830213,204.0,48.0,98.58,33.25482822087644,42,50,13,42,50,13,42,50,13
43,43,50,6,1.0,0.9516412390198798,0.9824299583911233,0.016935624824892474,971.0,500.0,664.46,131.26952578569026,204.0,48.0,98.82,33.16304569848795,43,50,6,43,50,6,43,50,6
44,44,50,5,1.0,0.9516412390198798,0.9826648173832639,0.017181298288572112,971.0,500.0,662.26,132.85809121013293,204.0,48.0,100.98,36.297377315723516,44,50,5,44,50,5,44,50,5
45,45,50,5,1.0,0.9516412390198798,0.9826574202496532,0.01719289789208202,971.0,500.0,662.26,132.85809121013293,204.0,48.0,100.88,36.29305167659507,45,50,5,45,50,5,45,50,5
46,46,50,6,1.0,0.9516412390198798,0.9826833102172908,0.017206377551006916,971.0,500.0,660.94,132.89385388346597,204.0,48.0,101.26,36.153456266310144,46,50,6,46,50,6,46,50,6
47,47,50,9,1.0,0.9516412390198798,0.983397133610726,0.017165625513601818,971.0,500.0,661.3,132.51645180882258,204.0,48.0,101.48,36.52957158248643,47,50,9,47,50,9,47,50,9
48,48,50,10,1.0,0.9516412390198798,0.9831345353675449,0.017535273438780162,971.0,500.0,663.58,131.18919010345326,204.0,48.0,101.1,36.43308935569423,48,50,10,48,50,10,48,50,10
49,49,50,7,1.0,0.9516412390198798,0.98425520110957,0.017103132716741066,971.0,500.0,668.78,130.94232165346693,204.0,48.0,100.96,37.35342554572471,49,50,7,49,50,7,49,50,7
50,50,50,6,1.0,0.9516412390198798,0.9828238557558946,0.017550659767452063,971.0,500.0,664.84,132.0277788952007,204.0,48.0,100.34,36.06084302952442,50,50,6,50,50,6,50,50,6
51,51,50,10,1.0,0.9516412390198798,0.9829292649098476,0.01730012174514953,971.0,500.0,676.4,133.66345798310022,204.0,48.0,98.14,36.263485767366596,51,50,10,51,50,10,51,50,10
52,52,50,4,1.0,0.9516412390198798,0.9836153490522423,0.0172753261574161,971.0,500.0,680.22,139.48609823204606,204.0,48.0,98.52,37.29516858790157,52,50,4,52,50,4,52,50,4
53,53,50,6,1.0,0.9516412390198798,0.9832159038372632,0.01718142766724364,971.0,500.0,678.08,135.130135795092,204.0,48.0,98.6,37.2166629347662,53,50,6,53,50,6,53,50,6
54,54,50,12,1.0,0.9500693481276006,0.9812852519648636,0.01785221419579118,971.0,500.0,678.34,136.28948748894757,204.0,48.0,97.4,37.47639256918947,54,50,12,54,50,12,54,50,12
55,55,50,9,1.0,0.9500693481276006,0.9806028663892741,0.017620772375960717,971.0,500.0,673.34,136.77318596859547,204.0,48.0,97.6,36.69005314795824,55,50,9,55,50,9,55,50,9
56,56,50,4,1.0,0.9500693481276006,0.9794304207119741,0.017556452363726455,971.0,500.0,671.4,138.3911846903552,204.0,48.0,97.94,37.357949622536836,56,50,4,56,50,4,56,50,4
57,57,50,8,1.0,0.9500693481276006,0.9817956541840038,0.01731218329605764,971.0,500.0,682.64,142.75121855872194,204.0,48.0,97.56,37.60434017503831,57,50,8,57,50,8,57,50,8
58,58,50,7,1.0,0.9500693481276006,0.9809486823855756,0.01710704058180754,971.0,500.0,684.76,148.27562982499856,204.0,48.0,97.16,38.03596193078335,58,50,7,58,50,7,58,50,7
59,59,50,10,1.0,0.9500693481276006,0.9803680073971336,0.017105955841903126,971.0,500.0,678.44,144.19808043105152,204.0,48.0,97.1,37.639473960192376,59,50,10,59,50,10,59,50,10
60,60,50,12,1.0,0.9500693481276006,0.9810559408229311,0.017039896161464636,971.0,500.0,681.32,142.51041225117552,204.0,48.0,96.68,37.66613332955747,60,50,12,60,50,12,60,50,12
61,61,50,3,1.0,0.9500693481276006,0.9797355524734165,0.017314511346248364,971.0,500.0,674.16,140.46428158076344,204.0,48.0,97.34,37.43987713655054,61,50,3,61,50,3,61,50,3
62,62,50,11,1.0,0.9500693481276006,0.9801165048543689,0.01712753895057999,971.0,500.0,676.1,147.978005122383,204.0,48.0,98.42,38.985684552153245,62,50,11,62,50,11,62,50,11
63,63,50,6,1.0,0.9500693481276006,0.9794063800277393,0.017389568504890426,971.0,500.0,683.3,148.24847385386468,204.0,48.0,96.54,39.5257941096697,63,50,6,63,50,6,63,50,6
64,64,50,4,1.0,0.9500693481276006,0.9795672676837726,0.017497333705421825,971.0,500.0,683.74,145.75442497571044,204.0,48.0,96.72,38.6367907569974,64,50,4,64,50,4,64,50,4
65,65,50,7,1.0,0.9500693481276006,0.9796560332871012,0.01754882734460546,971.0,500.0,684.12,145.75508773281297,204.0,48.0,96.46,38.791344395367375,65,50,7,65,50,7,65,50,7
66,66,50,5,1.0,0.9500693481276006,0.980488210818308,0.01716714285589219,971.0,500.0,678.96,144.5680407282329,204.0,48.0,98.04,38.96098561381629,66,50,5,66,50,5,66,50,5
67,67,50,8,1.0,0.9500693481276006,0.980273693943597,0.017132636256516433,971.0,500.0,679.78,146.36588263663086,204.0,48.0,97.24,38.96488675718178,67,50,8,67,50,8,67,50,8
68,68,50,7,1.0,0.9500693481276006,0.9805714285714285,0.017342222825906205,971.0,500.0,678.82,147.15280357505935,204.0,48.0,98.5,40.19465138547665,68,50,7,68,50,7,68,50,7
69,69,50,7,1.0,0.9500693481276006,0.9799001386962551,0.017754487252841882,971.0,500.0,685.86,149.86607488020763,204.0,48.0,96.78,39.94060089683179,69,50,7,69,50,7,69,50,7
70,70,50,5,1.0,0.9500693481276006,0.9794267221451688,0.01751777323577003,971.0,500.0,684.38,150.97481776773236,204.0,48.0,96.72,39.7743837161558,70,50,5,70,50,5,70,50,5
71,71,50,7,1.0,0.9500693481276006,0.9803254738788718,0.016941366805146442,971.0,500.0,680.86,148.77110068827213,204.0,48.0,97.44,39.37520031695077,71,50,7,71,50,7,71,50,7
72,72,50,7,1.0,0.9500693481276006,0.9804438280166434,0.01737563155643995,971.0,500.0,675.72,143.82183978798213,204.0,48.0,98.3,39.024223246593905,72,50,7,72,50,7,72,50,7
73,73,50,1,1.0,0.9500693481276006,0.9814368932038837,0.017545027529037454,971.0,500.0,670.0,137.89677298617252,204.0,48.0,100.4,39.32836126766534,73,50,1,73,50,1,73,50,1
74,74,50,3,1.0,0.9500693481276006,0.9817013407304671,0.01730360408123129,971.0,500.0,675.04,143.07997204360922,204.0,48.0,99.92,39.71893251334935,74,50,3,74,50,3,74,50,3
75,75,50,6,1.0,0.9500693481276006,0.981237170596394,0.017019465041473263,971.0,500.0,680.12,143.4898797825129,204.0,48.0,97.4,39.10294106585846,75,50,6,75,50,6,75,50,6
76,76,50,6,1.0,0.9500693481276006,0.9815016181229775,0.01701641624480857,971.0,500.0,683.02,148.22597478175007,204.0,48.0,97.36,38.98551525887531,76,50,6,76,50,6,76,50,6
77,77,50,6,1.0,0.9500693481276006,0.9814553860379103,0.017507422550342887,971.0,500.0,677.08,143.97330863739987,204.0,48.0,98.96,39.49377672494744,77,50,6,77,50,6,77,50,6
78,78,50,9,1.0,0.9500693481276006,0.9809468331021729,0.017413155460901324,971.0,500.0,683.54,146.54476585671696,204.0,48.0,97.76,39.66689299655318,78,50,9,78,50,9,78,50,9
79,79,50,10,1.0,0.9500693481276006,0.9816255201109572,0.017182231783603695,971.0,500.0,687.56,151.74717921595774,204.0,48.0,98.04,39.82107984472545,79,50,10,79,50,10,79,50,10
80,80,50,12,1.0,0.9500693481276006,0.9812871012482662,0.016957090756016452,974.0,500.0,679.6,151.04555604187763,204.0,48.0,99.76,39.83845378525628,80,50,12,80,50,12,80,50,12
81,81,50,5,1.0,0.9500693481276006,0.9813444290337494,0.0168557547216382,974.0,500.0,684.1,148.25994064480128,204.0,48.0,97.8,38.72983346207417,81,50,5,81,50,5,81,50,5
82,82,50,5,1.0,0.9500693481276006,0.9817494220989366,0.017113295886022107,974.0,500.0,676.46,140.7699129785907,204.0,48.0,99.26,39.2197960219071,82,50,5,82,50,5,82,50,5
83,83,50,7,1.0,0.9500693481276006,0.982515025427647,0.01725813702393675,974.0,500.0,679.06,144.01755587427527,204.0,48.0,99.76,38.88576089007389,83,50,7,83,50,7,83,50,7
84,84,50,4,1.0,0.9500693481276006,0.9821525658807212,0.017200696699619114,974.0,500.0,681.82,142.2175361901619,204.0,48.0,98.94,39.094454849760986,84,50,4,84,50,4,84,50,4
85,85,50,7,1.0,0.9500693481276006,0.9813370319001387,0.017066134300071905,974.0,500.0,676.14,144.4027714415482,204.0,48.0,99.62,39.075767426884916,85,50,7,85,50,7,85,50,7
86,86,50,6,1.0,0.9500693481276006,0.9814017568192326,0.0178729965129693,974.0,500.0,688.32,148.9949583039641,204.0,48.0,98.4,40.625115384451526,86,50,6,86,50,6,86,50,6
87,87,50,2,1.0,0.9500693481276006,0.9815367545076283,0.017693114415032237,974.0,500.0,692.62,156.62335585729224,204.0,48.0,98.86,41.24221623530918,87,50,2,87,50,2,87,50,2
88,88,50,6,1.0,0.9500693481276006,0.9815774387424873,0.017640705497572986,974.0,500.0,692.42,156.70572293314626,204.0,48.0,98.8,41.29648895487364,88,50,6,88,50,6,88,50,6
89,89,50,4,1.0,0.9500693481276006,0.980969024503005,0.017755833607628533,974.0,500.0,684.76,154.80653216192138,204.0,48.0,99.66,41.061227453645365,89,50,4,89,50,4,89,50,4
90,90,50,7,1.0,0.9500693481276006,0.9806990291262135,0.01776808979409006,974.0,500.0,692.58,157.75032044341464,204.0,48.0,98.16,41.43976833912082,90,50,7,90,50,7,90,50,7
91,91,50,8,1.0,0.9500693481276006,0.9809338881183541,0.0178843585013903,974.0,500.0,714.72,163.8546966064751,204.0,45.0,94.42,41.90756017713272,91,50,8,91,50,8,91,50,8
92,92,50,7,1.0,0.9500693481276006,0.980882108183079,0.018012196535813943,974.0,500.0,716.74,163.33325564624002,204.0,45.0,93.88,42.13295147506284,92,50,7,92,50,7,92,50,7
93,93,50,2,1.0,0.9500693481276006,0.9816865464632454,0.0178107441497818,995.0,500.0,724.98,167.76858943199113,204.0,45.0,93.18,42.44793987933925,93,50,2,93,50,2,93,50,2
94,94,50,5,1.0,0.9500693481276006,0.9805104022191401,0.017718183858198785,995.0,500.0,720.38,167.31549719018858,204.0,45.0,93.2,42.595774438317235,94,50,5,94,50,5,94,50,5
95,95,50,3,1.0,0.9500693481276006,0.9800277392510401,0.01814707748714801,995.0,500.0,729.74,167.29492640244652,204.0,45.0,91.66,43.92339240086084,95,50,3,95,50,3,95,50,3
96,96,50,6,1.0,0.9500693481276006,0.9789385113268608,0.018519465705860556,995.0,500.0,719.74,167.26730822249758,204.0,45.0,93.38,45.141949448378945,96,50,6,96,50,6,96,50,6
97,97,50,10,1.0,0.9500693481276006,0.9804308830328248,0.017589132810358492,995.0,500.0,721.52,163.94770385705314,204.0,45.0,92.86,42.98465307525466,97,50,10,97,50,10,97,50,10
98,98,50,8,1.0,0.9500693481276006,0.9799463707813223,0.017924552166771662,995.0,500.0,719.12,168.4729818101407,204.0,45.0,93.64,43.02732155270648,98,50,8,98,50,8,98,50,8
99,99,50,3,1.0,0.9500693481276006,0.9804123901987978,0.017799978229909332,995.0,500.0,721.14,171.66129557940542,204.0,45.0,94.12,43.62689078997036,99,50,3,99,50,3,99,50,3
100,100,50,6,1.0,0.9500693481276006,0.9800721220527044,0.017586736107087407,995.0,500.0,721.18,171.69201379213888,204.0,45.0,93.88,43.78065326145785,100,50,6,100,50,6,100,50,6
