,case,coverage,altitude,num_sats,inclinatiom,num_planes,num_sats_per_plane,phasing
0,100,1.0,607,132,19,6,22,1
1,100,1.0,854,70,19,7,10,1
2,100,0.9994452149791956,583,132,19,6,22,1
3,100,0.9994452149791956,745,84,19,12,7,1
4,100,0.9991678224687933,579,132,19,6,22,1
5,100,0.9988904299583912,691,98,22,7,14,6
6,100,0.998705501618123,621,110,19,5,22,1
7,100,0.9985205732778548,727,84,19,12,7,1
8,100,0.9984281091077207,724,84,19,12,7,1
9,100,0.997411003236246,607,126,19,6,21,1
10,100,0.997411003236246,699,84,19,12,7,1
11,100,0.9969486823855755,552,144,20,12,12,7
12,100,0.9935275080906149,691,91,19,13,7,2
13,100,0.9868700878409616,665,91,19,13,7,2
14,100,0.9864077669902913,857,63,21,7,9,2
15,100,0.9853906611188165,756,70,19,7,10,1
16,100,0.9851132686084142,607,100,19,5,20,3
17,100,0.9828016643550624,675,84,20,12,7,1
18,100,0.9777161349976884,607,98,21,7,14,6
19,100,0.9720758206195099,511,132,19,6,22,1
20,100,0.9661581137309293,643,84,18,12,7,10
21,100,0.9621821544151641,703,70,19,7,10,1
22,100,0.9596856218215442,633,84,19,12,7,1
23,100,0.9567267683772538,625,80,19,4,20,3
24,100,0.9547850208044383,691,70,19,7,10,2
25,100,0.9536754507628294,859,49,19,7,7,5
26,100,0.9528432732316228,854,49,19,7,7,5
27,100,0.9509015256588073,772,60,19,10,6,1
28,100,0.946925566343042,581,90,19,6,15,1
29,100,0.9449838187702265,837,50,20,10,5,9
30,100,0.9309292649098474,854,48,19,3,16,1
31,100,0.9172445677300046,772,49,19,7,7,5
32,100,0.9094775774387425,582,84,19,12,7,1
33,100,0.8974572353213129,604,70,19,7,10,2
34,100,0.8889505316689783,577,84,19,12,7,2
35,100,0.8773925104022191,924,42,19,6,7,1
36,100,0.8748035136384651,989,35,17,5,7,1
37,100,0.8731391585760517,805,42,20,7,6,6
38,100,0.8587147480351364,865,40,19,4,10,1
39,100,0.8460471567267683,539,84,20,12,7,1
40,100,0.8347665279704115,531,84,19,12,7,1
41,100,0.8212667591308368,548,77,19,11,7,1
42,100,0.8163661581137309,502,81,18,9,9,7
43,70,0.8163661581137309,502,81,18,9,9,7
44,100,0.8109107720758206,669,52,19,4,13,1
45,100,0.8021266759130837,607,54,19,9,6,1
46,100,0.8016643550624133,511,80,19,4,20,3
47,100,0.8005547850208045,860,34,18,2,17,1
48,100,0.7773462783171521,713,44,17,4,11,3
49,100,0.7763291724456773,500,84,19,12,7,1
50,100,0.7741100323624596,511,70,19,7,10,2
51,100,0.7664355062413315,573,56,19,7,8,4
52,100,0.7540453074433657,503,70,19,10,7,1
53,100,0.7345353675450763,665,46,18,2,23,1
54,100,0.7109570041608877,910,28,15,7,4,5
55,100,0.7096625057790107,659,42,19,14,3,1
56,100,0.6661118816458622,607,44,19,2,22,1
57,100,0.6564956079519186,815,28,19,2,14,1
58,100,0.6406842348589922,607,42,19,6,7,1
59,100,0.6238557558945909,710,33,19,11,3,5
60,100,0.6170134073046695,772,28,19,4,7,3
61,100,0.5896440129449838,854,25,19,5,5,4
62,100,0.5891816920943135,539,46,20,2,23,1
63,100,0.5566343042071198,970,21,22,7,3,3
64,100,0.5562644475265834,772,26,19,13,2,1
65,100,0.555709662505779,901,21,18,3,7,1
66,100,0.5454461396208969,671,30,19,6,5,3
67,100,0.521497919556172,602,35,19,5,7,2
68,100,0.510124826629681,563,36,18,2,18,1
69,100,0.5052242256125751,865,20,19,2,10,1
70,100,0.5002311604253352,854,20,19,2,10,1
71,100,0.47942672214516874,772,22,19,2,11,1
72,100,0.4702727693018955,814,20,19,10,2,1
73,100,0.46703652334720297,772,21,19,3,7,1
74,100,0.4622283865002312,601,30,20,3,10,1
75,100,0.45187239944521496,865,18,19,6,3,1
76,100,0.4387424872861766,572,30,19,3,10,1
77,100,0.42163661581137307,752,20,17,2,10,1
78,70,0.42163661581137307,752,20,17,2,10,1
79,100,0.408876560332871,549,30,19,6,5,5
80,100,0.3965788257050393,772,18,18,6,3,1
81,100,0.39029126213592236,865,16,15,8,2,5
82,100,0.3630143319463708,626,22,18,2,11,1
83,70,0.3630143319463708,626,22,18,2,11,1
84,100,0.360795191863153,865,14,19,7,2,4
85,100,0.35071659731853905,772,16,19,4,4,1
86,100,0.34646324549237173,700,18,19,2,9,1
87,100,0.34184003698566806,690,18,19,2,9,1
88,100,0.3388811835413777,573,24,19,3,8,2
89,70,0.3388811835413777,573,24,19,3,8,2
90,100,0.3302820157189089,814,14,19,2,7,1
91,100,0.3146555709662506,607,21,22,7,3,3
92,100,0.31308368007397136,821,13,19,13,1,3
93,100,0.310124826629681,777,14,19,2,7,1
94,100,0.3069810448451225,772,14,19,2,7,1
95,100,0.3021729079981507,801,13,19,13,1,3
96,70,0.3021729079981507,801,13,19,13,1,3
97,100,0.27360147942672214,705,14,19,2,7,1
98,70,0.27360147942672214,705,14,19,2,7,1
99,100,0.2675913083680074,607,18,22,9,2,5
100,100,0.26648173832639854,772,12,18,12,1,9
101,100,0.26056403143781787,616,16,19,2,8,1
102,70,0.26056403143781787,616,16,19,2,8,1
103,100,0.23032824780397596,700,12,19,12,1,1
