time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T04:50:00.000Z,100.0,21.80225985951191,202.68825452729325,99.09421663789131,168.2663064548163,-63.187440183848274,29.73781409511837,35.0,0.12393792826425558,12.535009895886102
