,case,coverage,altitude,num_sats,inclinatiom,num_planes,num_sats_per_plane,phasing
0,60,1.0,501,180,20,12,15,2
1,60,1.0,546,176,21,8,22,1
2,60,1.0,567,160,19,8,20,1
3,60,1.0,607,132,19,6,22,1
4,100,1.0,607,132,19,6,22,1
5,60,1.0,630,126,19,6,21,2
6,60,1.0,656,110,19,5,22,1
7,60,1.0,695,100,19,5,20,3
8,60,1.0,710,96,19,4,24,3
9,60,1.0,722,88,19,4,22,1
10,60,1.0,755,84,19,4,21,2
11,60,1.0,772,80,19,4,20,3
12,60,1.0,892,68,19,4,17,2
13,60,1.0,984,63,19,7,9,2
14,60,1.0,988,54,21,6,9,1
15,60,0.9999075358298659,573,154,20,7,22,3
16,60,0.9999075358298659,852,72,20,4,18,1
17,60,0.9998150716597318,849,72,20,4,18,1
18,60,0.9998150716597318,929,64,20,4,16,2
19,60,0.9996301433194638,501,176,21,8,22,1
20,60,0.9993527508090615,501,168,20,7,24,3
21,60,0.9993527508090615,513,160,21,8,20,3
22,60,0.9992602866389274,511,160,21,8,20,3
23,60,0.9991678224687933,695,96,19,4,24,3
24,60,0.9990753582986592,630,120,19,5,24,3
25,60,0.9987979657882571,980,54,19,6,9,1
26,60,0.998705501618123,621,110,19,5,22,1
27,100,0.998705501618123,621,110,19,5,22,1
28,60,0.9986130374479889,610,126,20,7,18,2
29,60,0.9981507165973186,929,54,20,6,9,1
30,60,0.9978733240869163,607,120,19,5,24,3
31,60,0.997595931576514,692,96,20,4,24,3
32,60,0.9975034674063801,573,144,19,6,24,2
33,60,0.9975034674063801,915,54,20,6,9,1
34,60,0.9971336107258437,772,72,19,4,18,1
35,60,0.9970411465557096,501,160,20,8,20,3
36,60,0.9969486823855755,573,135,22,9,15,2
37,60,0.9965788257050393,988,48,21,6,8,2
38,60,0.9963938973647711,603,110,19,5,22,1
39,60,0.996208969024503,513,147,20,7,21,6
40,60,0.9959315765141008,623,105,20,5,21,2
41,60,0.9954692556634305,867,64,19,4,16,2
42,60,0.99500693481276,579,126,19,14,9,1
43,60,0.994914470642626,665,96,19,4,24,3
44,60,0.9948220064724919,594,110,19,5,22,1
45,60,0.9946370781322238,695,95,19,5,19,1
46,60,0.9945446139620897,695,88,19,4,22,2
47,60,0.9945446139620897,755,72,20,4,18,1
48,60,0.993712436430883,531,133,20,7,19,1
49,60,0.9929727230698104,772,68,20,4,17,2
50,60,0.9928802588996763,630,100,19,5,20,3
51,60,0.9926028663892742,552,132,19,6,22,1
52,60,0.9925104022191401,583,120,19,10,12,4
53,60,0.9919556171983357,692,90,20,6,15,1
54,60,0.9919556171983357,825,63,18,7,9,2
55,60,0.9916782246879334,583,110,19,5,22,2
56,60,0.9912159038372631,579,110,19,5,22,2
57,60,0.9906611188164586,620,100,19,5,20,3
58,60,0.9902912621359223,546,132,19,6,22,1
59,60,0.9900138696255201,607,105,20,5,21,1
60,60,0.989828941285252,552,120,19,5,24,1
61,60,0.989828941285252,892,54,19,6,9,1
62,60,0.9888118354137772,653,96,20,6,16,1
63,60,0.9885344429033749,546,120,19,5,24,1
64,60,0.9885344429033749,583,108,19,9,12,2
65,60,0.9876098012020342,689,88,20,4,22,2
66,60,0.9870550161812298,645,96,20,4,24,3
67,60,0.9868700878409616,722,72,19,4,18,1
68,60,0.9867776236708276,657,88,19,4,22,1
69,60,0.986130374479889,692,84,20,4,21,1
70,60,0.9853906611188165,870,60,19,4,15,3
71,60,0.9852981969486824,867,54,19,6,9,1
72,60,0.984835876098012,854,54,20,6,9,1
73,60,0.9840036985668054,501,140,19,10,14,1
74,60,0.9840036985668054,714,72,19,4,18,1
75,60,0.9837263060564031,513,126,20,7,18,2
76,60,0.9837263060564031,849,54,20,6,9,1
77,60,0.983541377716135,695,80,19,4,20,2
78,60,0.9828016643550624,671,80,19,4,20,3
79,60,0.9815071659731854,552,110,20,5,22,2
80,60,0.979750346740638,654,84,20,4,21,2
81,60,0.9796578825705039,755,70,19,7,10,2
82,60,0.9792880258899677,630,96,20,4,24,3
83,60,0.9790106333795654,980,48,18,3,16,2
84,60,0.9788257050392972,650,95,20,5,19,1
85,60,0.977161349976884,695,76,19,4,19,3
86,60,0.976051779935275,520,120,19,5,24,1
87,60,0.974757281553398,630,90,19,6,15,1
88,60,0.9744798890429959,546,110,19,5,22,1
89,60,0.9741100323624595,602,100,19,5,20,2
90,60,0.9737401756819233,960,48,19,3,16,1
91,60,0.973462783171521,843,60,20,5,12,1
92,60,0.9729079981507166,842,60,20,5,12,1
93,60,0.9720758206195099,511,132,19,6,22,1
94,100,0.9720758206195099,511,132,19,6,22,1
95,60,0.9719833564493758,620,88,19,4,22,1
96,60,0.9710587147480352,823,66,19,3,22,1
97,60,0.9709662505779011,560,104,20,13,8,1
98,60,0.9705963938973647,513,120,19,5,24,1
99,60,0.9704114655570967,630,84,19,4,21,2
100,60,0.9686546463245492,692,76,20,4,19,1
101,60,0.9678224687933425,607,96,19,6,16,1
102,60,0.9674526121128063,980,45,19,3,15,2
