time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T10:40:00.000Z,100.0,20.6960684873506,195.16538524134714,99.02506714394197,169.63579975715172,-64.29363155600959,29.845717831337037,35.0,0.12174132251344723,12.38180830768146
