time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T11:01:00.000Z,100.0,21.80030664529504,202.89089716117115,99.0928314138241,168.26617709637625,-63.18939339806514,29.73626376657437,35.0,0.12395106790238113,12.535529000360853
