time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T02:46:00.000Z,100.0,19.64902995275593,189.27579348425212,98.93001537262711,170.58484059180893,-65.34067009060425,29.775223827046222,35.0,0.12212876214160696,12.408924563699957
