time,coverage_pct,avg_snr_dB,avg_thr_Mbps,avg_availability_pct,avg_FSPL_dB,avg_Pr_dBm,avg_Gt_dBi,avg_G_rx_dBi,avg_L_atm_dB,avg_L_rain_dB
2024-01-01T04:25:00.000Z,100.0,19.798284648944673,190.1153511503138,98.94872030254531,170.54470425698815,-65.19141539441551,29.840638695393405,35.0,0.12151280481115687,12.36583702800961
