,case,coverage,altitude,num_sats,inclinatiom,num_planes,num_sats_per_plane,phasing
0,70,1.0,511,168,20,7,24,2
1,70,1.0,594,140,18,10,14,2
2,70,1.0,603,135,24,9,15,2
3,70,1.0,716,105,20,5,21,2
4,70,1.0,716,105,19,5,21,2
5,70,1.0,716,105,19,7,15,4
6,70,1.0,761,88,19,4,22,1
7,70,1.0,767,84,19,4,21,2
8,70,1.0,842,76,20,4,19,3
9,70,1.0,842,76,20,4,19,1
10,70,1.0,871,68,20,4,17,2
11,70,1.0,871,68,19,4,17,2
12,70,1.0,909,64,19,4,16,3
13,70,1.0,984,60,20,4,15,3
14,70,0.9999075358298659,502,168,20,7,24,3
15,70,0.9999075358298659,857,68,19,4,17,2
16,70,0.9998150716597318,548,165,19,11,15,2
17,70,0.9998150716597318,940,63,20,7,9,2
18,70,0.9997226074895977,814,72,19,4,18,1
19,70,0.9997226074895977,842,68,20,4,17,2
20,70,0.9996301433194638,573,154,19,7,22,4
21,70,0.9996301433194638,653,105,19,5,21,2
22,70,0.9995376791493297,592,135,24,9,15,2
23,70,0.9994452149791956,610,133,20,7,19,1
24,70,0.9993527508090615,573,140,19,10,14,2
25,70,0.9992602866389274,558,147,20,7,21,6
26,70,0.9992602866389274,871,64,19,4,16,3
27,70,0.9992602866389274,988,54,19,6,9,1
28,70,0.9991678224687933,825,68,20,4,17,2
29,70,0.9991678224687933,825,68,19,4,17,2
30,70,0.9990753582986592,784,80,20,4,20,2
31,70,0.9988904299583912,951,60,19,4,15,3
32,70,0.9987979657882571,767,80,20,4,20,3
33,70,0.9987979657882571,859,64,19,4,16,3
34,70,0.998705501618123,635,110,19,5,22,2
35,70,0.9986130374479889,635,105,19,5,21,2
36,70,0.9984281091077207,511,153,19,9,17,6
37,70,0.9984281091077207,720,88,20,4,22,1
38,70,0.9983356449375866,924,54,20,6,9,1
39,70,0.9979657882570504,685,96,19,4,24,3
40,70,0.9977808599167822,805,68,19,4,17,2
41,70,0.9977808599167822,851,64,19,4,16,3
42,70,0.9975034674063801,618,110,19,5,22,2
43,70,0.9975034674063801,801,68,20,4,17,2
44,70,0.997411003236246,740,84,19,4,21,3
45,70,0.9973185390661119,501,168,19,7,24,2
46,70,0.9966712898751734,716,84,20,4,21,2
47,70,0.9964863615349052,592,119,20,7,17,3
48,70,0.9963938973647711,761,72,19,4,18,1
49,70,0.9959315765141008,602,110,19,5,22,2
50,70,0.9959315765141008,623,105,20,5,21,2
51,70,0.9946370781322238,573,126,20,14,9,1
52,70,0.9945446139620897,546,140,18,10,14,2
53,70,0.9944521497919556,592,110,19,5,22,1
54,70,0.9941747572815534,779,68,19,4,17,2
55,70,0.9935275080906149,583,110,20,11,10,6
56,70,0.9935275080906149,661,96,19,4,24,3
57,70,0.9926028663892742,740,72,19,4,18,1
58,70,0.9926028663892742,772,68,19,4,17,2
59,70,0.9918631530282016,546,130,19,10,13,2
60,70,0.9917706888580675,602,105,19,5,21,2
61,70,0.9914932963476653,685,84,20,4,21,2
62,70,0.9914932963476653,767,68,20,4,17,2
63,70,0.9910309754969949,871,60,18,10,6,1
64,70,0.9906611188164586,801,64,20,4,16,3
65,70,0.9892741562644475,573,119,19,7,17,2
66,70,0.988626907073509,546,119,20,7,17,3
67,70,0.988626907073509,592,105,20,5,21,3
68,70,0.9865926953305594,635,91,20,7,13,6
69,70,0.984835876098012,988,52,20,4,13,1
70,70,0.9844660194174757,984,52,20,4,13,1
71,70,0.9843735552473416,716,76,19,4,19,3
72,70,0.9840961627369395,663,90,20,6,15,2
73,70,0.9840961627369395,784,64,20,4,16,3
74,70,0.9838187702265372,661,90,20,6,15,1
75,70,0.983541377716135,558,110,19,5,22,2
76,70,0.9828941285251965,740,68,20,4,17,2
77,70,0.9825242718446602,653,84,19,4,21,2
78,70,0.9824318076745261,971,52,22,4,13,1
79,70,0.982339343504392,984,51,18,3,17,2
80,70,0.982246879334258,583,105,19,7,15,4
81,70,0.9814147018030513,685,80,18,4,20,3
82,70,0.9809523809523809,511,135,24,9,15,2
